ESTADO,CODPROJETO,ANO,CLONESEMENTE,CODTALHAO,ANOREF,ANOREF,CHATALHAO,NUMPARCELA,CHAVE,AREA,AREA,I1,I2,FILA,FILA,NUMARVORECONTROLE,NUMARVORECONTROLE,DAP1,DAP2,ALT1,ALT2,ALTEST1,ALTEST2,VCCI,VCCI2,S,CLONESEMENTE,indice
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,4,4,1,1,35,38,24.3,24.9,24.3,24.9,0.868419683,1.009756084,25.10618679,CLONE,213
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,4,4,1,1,38,38.95,24.9,26.5,24.9,26.5,1.009756084,1.101270086,25.10618679,CLONE,213
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,4,4,7,7,31.25,34.45,24,24.2,24,24.2,0.692018304,0.826695578,25.10618679,CLONE,214
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,4,4,7,7,34.45,35.3,24.2,25.5,24.2,25.5,0.826695578,0.891198123,25.10618679,CLONE,214
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,4,4,15,15,37.5,42,22.4,23.8,22.4,23.8,0.927936108,1.156670164,25.10618679,CLONE,215
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,4,4,15,15,42,44.1,23.8,24.5,23.8,24.5,1.156670164,1.299691108,25.10618679,CLONE,215
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,4,4,18,18,31.45,34.35,24,24.6,24,24.6,0.700524265,0.834935753,25.10618679,CLONE,216
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,4,4,18,18,34.35,36.55,24.6,25.2,24.6,25.2,0.834935753,0.941147841,25.10618679,CLONE,216
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,5,5,2,2,32.1,34.8,22.5,24.2,22.5,24.2,0.691469751,0.841638738,25.10618679,CLONE,217
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,5,5,2,2,34.8,36.5,24.2,25.4,24.2,25.4,0.841638738,0.944728232,25.10618679,CLONE,217
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,5,5,5,5,32.5,35.7,0,0,23.6,24.5,0.735135025,0.891636284,25.10618679,CLONE,218
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,5,5,5,5,35.7,37.15,0,0,24.5,25.9,0.891636284,0.990301625,25.10618679,CLONE,218
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,5,5,8,8,35.75,38.3,23.5,24.6,23.5,24.6,0.88025236,1.012580988,25.10618679,CLONE,219
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,5,5,8,8,38.3,39.6,24.6,25,24.6,25,1.012580988,1.083671284,25.10618679,CLONE,219
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,5,5,10,10,39.4,42.6,23.3,23.7,23.3,23.7,1.053065003,1.181533479,25.10618679,CLONE,220
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,5,5,10,10,42.6,44.85,23.7,24.3,23.7,24.3,1.181533479,1.331875755,25.10618679,CLONE,220
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,5,5,13,13,34.55,37.35,24.3,24.5,24.3,24.5,0.847164364,0.964876773,25.10618679,CLONE,221
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,5,5,13,13,37.35,39.25,24.5,25.9,24.5,25.9,0.964876773,1.096671663,25.10618679,CLONE,221
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,6,6,1,1,36.55,39,22.8,24.5,22.8,24.5,0.896176304,1.04170229,25.10618679,CLONE,222
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,6,6,1,1,39,39.3,24.5,26.5,24.5,26.5,1.04170229,1.119534945,25.10618679,CLONE,222
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,6,6,6,6,30,32.5,0,0,23.4,24.4,0.627951019,0.750772615,25.10618679,CLONE,223
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,6,6,6,6,32.5,33.55,0,0,24.4,25.7,0.750772615,0.816477988,25.10618679,CLONE,223
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,6,6,14,14,30.55,33.75,0,0,23.5,24.4,0.650838392,0.804539432,25.10618679,CLONE,224
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,6,6,14,14,33.75,34.7,0,0,24.4,25.8,0.804539432,0.870339426,25.10618679,CLONE,224
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,6,6,17,17,33.65,37.7,23.2,24.5,23.2,24.5,0.775799871,0.980958613,25.10618679,CLONE,225
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,6,6,17,17,37.7,39,24.5,25,24.5,25,0.980958613,1.053671926,25.10618679,CLONE,225
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,7,7,2,2,35.65,38.65,0,0,23.7,24.6,0.881635582,1.030756979,25.10618679,CLONE,226
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,7,7,2,2,38.65,40.65,0,0,24.6,26,1.030756979,1.17385498,25.10618679,CLONE,226
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,7,7,5,5,34.8,37.1,0,0,23.7,24.6,0.840851367,0.956562942,25.10618679,CLONE,227
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,7,7,5,5,37.1,38.95,0,0,24.6,25.9,0.956562942,1.082922057,25.10618679,CLONE,227
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,7,7,7,7,35.85,38.25,24.2,24.8,24.2,24.8,0.906227961,1.017787117,25.10618679,CLONE,228
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,7,7,7,7,38.25,40.1,24.8,27,24.8,27,1.017787117,1.179273169,25.10618679,CLONE,228
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,7,7,9,9,36.65,38.95,0,0,23.7,24.7,0.930797977,1.045395719,25.10618679,CLONE,229
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,7,7,9,9,38.95,40,0,0,24.7,26,1.045395719,1.13869144,25.10618679,CLONE,229
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,7,7,11,11,36.1,38.8,25,25.6,25,25.6,0.942839059,1.074781529,25.10618679,CLONE,230
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,7,7,11,11,38.8,41.2,25.6,26,25.6,26,1.074781529,1.20263416,25.10618679,CLONE,230
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,8,8,13,13,34.95,37.6,25,25.2,25,25.2,0.886162546,1.001966009,25.10618679,CLONE,231
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,8,8,13,13,37.6,38.65,25.2,26.4,25.2,26.4,1.001966009,1.082449891,25.10618679,CLONE,231
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,8,8,16,16,29.55,32.75,0,0,23.4,24.4,0.60951662,0.761396056,25.10618679,CLONE,232
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,8,8,16,16,32.75,34.1,0,25,24.4,25,0.761396056,0.823163109,25.10618679,CLONE,232
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,9,9,12,12,33.2,35.35,24,25.6,24,25.6,0.777065786,0.911270472,25.10618679,CLONE,233
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,9,9,12,12,35.35,37.1,25.6,26.9,25.6,26.9,0.911270472,1.019133088,25.10618679,CLONE,233
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,9,9,14,14,31.5,34,0,0,23.5,24.5,0.691292902,0.815487103,25.10618679,CLONE,234
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,9,9,14,14,34,35.2,0,0,24.5,25.8,0.815487103,0.894246638,25.10618679,CLONE,234
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,9,9,17,17,38.55,41.3,24.8,25.3,24.8,25.3,1.06224786,1.187610197,25.10618679,CLONE,235
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,9,9,17,17,41.3,42.6,25.3,26.1,25.3,26.1,1.187610197,1.282774168,25.10618679,CLONE,235
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,10,10,2,2,33.1,35.25,24.8,25.4,24.8,25.4,0.793347373,0.900193196,25.10618679,CLONE,236
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,10,10,2,2,35.25,36.75,25.4,26.5,25.4,26.5,0.900193196,0.989610976,25.10618679,CLONE,236
MT,MTV,2005,CLONE,042A,2018,2019,652,5030,652-5030,1620,1620,12.5,13.2,10,10,4,4,34.85,38.2,25,25.5,25,25.5,0.881313528,1.041747804,25.10618679,CLONE,237
MT,MTV,2005,CLONE,042A,2019,2020,652,5030,652-5030,1620,1620,13.2,14.3,10,10,4,4,38.2,40.7,25.5,27.5,25.5,27.5,1.041747804,1.229814839,25.10618679,CLONE,237
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,1,1,1,1,26.55,27.95,22,24,22,24,0.472076764,0.56637135,24.03353553,CLONE,238
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,1,1,1,1,27.95,28.4,24,24.3,24,24.3,0.56637135,0.574869463,24.03353553,CLONE,238
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,1,1,3,3,26.35,29.4,23.4,24,23.4,24,0.48908935,0.619482628,24.03353553,CLONE,239
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,1,1,3,3,29.4,30.6,24,24.1,24,24.1,0.619482628,0.655065031,24.03353553,CLONE,239
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,1,1,7,7,30.5,33.05,23,24.1,23,24.1,0.638218638,0.765175325,24.03353553,CLONE,240
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,1,1,12,12,29.1,31.35,23.4,23.5,23.4,23.5,0.591488145,0.680850557,24.03353553,CLONE,241
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,1,1,12,12,31.35,33,23.5,25.5,23.5,25.5,0.680850557,0.787354363,24.03353553,CLONE,241
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,1,1,15,15,29.8,32.15,23.8,23.9,23.8,23.9,0.627576246,0.723076417,24.03353553,CLONE,242
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,1,1,15,15,32.15,33.5,23.9,25,23.9,25,0.723076417,0.79672733,24.03353553,CLONE,242
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,2,2,9,9,26.8,29.25,22.2,22.3,22.2,22.3,0.484155504,0.573802096,24.03353553,CLONE,243
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,2,2,9,9,29.25,30.05,22.3,24,22.3,24,0.573802096,0.631477803,24.03353553,CLONE,243
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,3,3,4,4,24,27.95,24,24.9,24,24.9,0.417436639,0.585866155,24.03353553,CLONE,244
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,3,3,4,4,27.95,29.35,24.9,25,24.9,25,0.585866155,0.624735846,24.03353553,CLONE,244
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,3,3,7,7,25.35,28.6,22.5,25,22.5,25,0.439986587,0.612481271,24.03353553,CLONE,245
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,3,3,7,7,28.6,28.95,25,26,25,26,0.612481271,0.628555218,24.03353553,CLONE,245
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,3,3,12,12,26.85,29.75,23.5,24,23.5,24,0.50876668,0.632612448,24.03353553,CLONE,246
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,3,3,12,12,29.75,30.55,24,25.8,24,25.8,0.632612448,0.689641574,24.03353553,CLONE,246
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,3,3,16,16,25.55,28.35,22.9,23,22.9,23,0.453067561,0.558530865,24.03353553,CLONE,247
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,3,3,16,16,28.35,28.95,23,23.5,23,23.5,0.558530865,0.579794656,24.03353553,CLONE,247
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,3,3,18,18,24.6,26.95,23,0,23,23.2,0.422844911,0.51533489,24.03353553,CLONE,248
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,3,3,18,18,26.95,27.95,0,0,23.2,24.3,0.51533489,0.557752741,24.03353553,CLONE,248
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,3,3,26.5,28,0,0,22.6,23.3,0.480314283,0.552990524,24.03353553,CLONE,249
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,3,3,28,29.95,0,25,23.3,25,0.552990524,0.64842078,24.03353553,CLONE,249
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,6,6,28.05,30.35,23,23.5,23,23.5,0.543661663,0.642837048,24.03353553,CLONE,250
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,6,6,30.35,31,23.5,25,23.5,25,0.642837048,0.690834437,24.03353553,CLONE,250
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,7,7,26.35,28.5,23,23.2,23,23.2,0.482318187,0.56828382,24.03353553,CLONE,251
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,7,7,28.5,29.1,23.2,24.2,23.2,24.2,0.56828382,0.599215702,24.03353553,CLONE,251
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,9,9,27.75,29.75,21.9,23,21.9,23,0.511890217,0.608340576,24.03353553,CLONE,252
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,9,9,29.75,29.85,23,24.5,23,24.5,0.608340576,0.634129563,24.03353553,CLONE,252
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,10,10,28.05,31.1,22.5,24,22.5,24,0.534085367,0.684375701,24.03353553,CLONE,253
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,13,13,26.05,28.05,0,23,22.5,23,0.464307268,0.54809917,24.03353553,CLONE,254
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,13,13,28.05,28.9,23,24.7,23,24.7,0.54809917,0.601408955,24.03353553,CLONE,254
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,16,16,28.25,30.25,22.3,24,22.3,24,0.537506926,0.651577123,24.03353553,CLONE,255
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,16,16,30.25,31.25,24,24.9,24,24.9,0.651577123,0.698872406,24.03353553,CLONE,255
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,4,4,18,18,26.2,28.05,23.8,24,23.8,24,0.490447326,0.569967501,24.03353553,CLONE,256
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,4,4,18,18,28.05,28.35,24,24,24,24,0.569967501,0.567352298,24.03353553,CLONE,256
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,6,6,3,3,26.35,28.65,0,0,22.6,23.3,0.474949779,0.576880209,24.03353553,CLONE,257
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,3,3,28.65,29.15,0,24.5,23.3,24.5,0.576880209,0.607054908,24.03353553,CLONE,257
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,6,6,4,4,25.75,27.95,0,0,22.5,23.3,0.453780184,0.551171145,24.03353553,CLONE,258
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,4,4,27.95,28.6,0,0,23.3,24.3,0.551171145,0.582752001,24.03353553,CLONE,258
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,6,6,6,6,26.75,29.3,23.1,24,23.1,24,0.498180705,0.615753305,24.03353553,CLONE,259
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,6,6,29.3,30.15,24,24.5,24,24.5,0.615753305,0.645897754,24.03353553,CLONE,259
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,6,6,9,9,31.65,33.9,22,23.7,22,23.7,0.660907321,0.788176891,24.03353553,CLONE,260
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,9,9,33.9,35.3,23.7,24,23.7,24,0.788176891,0.849071357,24.03353553,CLONE,260
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,6,6,13,13,28.2,32.05,23,23.1,23,23.1,0.549242567,0.6969385,24.03353553,CLONE,261
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,13,13,32.05,33.3,23.1,25.5,23.1,25.5,0.6969385,0.800566057,24.03353553,CLONE,261
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,6,6,16,16,25.3,27.8,0,0,22.5,23.3,0.438206241,0.545728722,24.03353553,CLONE,262
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,16,16,27.8,28.9,0,0,23.3,24.3,0.545728722,0.594458806,24.03353553,CLONE,262
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,6,6,18,18,30,31.65,24.3,25,24.3,25,0.649438322,0.717703518,24.03353553,CLONE,263
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,7,7,1,1,25.05,26.75,0,0,22.5,23.2,0.429666533,0.508294113,24.03353553,CLONE,264
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,7,7,1,1,26.75,27.5,0,0,23.2,24.2,0.508294113,0.540739353,24.03353553,CLONE,264
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,7,7,7,7,26.6,28.8,23.2,23.5,23.2,23.5,0.494569347,0.585806302,24.03353553,CLONE,265
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,7,7,7,7,28.8,29.1,23.5,24.5,23.5,24.5,0.585806302,0.60514164,24.03353553,CLONE,265
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,7,7,9,9,27.1,29.45,0,23,22.6,23,0.502060288,0.597511173,24.03353553,CLONE,266
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,7,7,9,9,29.45,30.55,23,25,23,25,0.597511173,0.672507083,24.03353553,CLONE,266
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,7,7,16,16,26.6,27.85,0,0,22.6,23.3,0.483906627,0.547540243,24.03353553,CLONE,267
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,7,7,16,16,27.85,29.1,0,24,23.3,24,0.547540243,0.595256867,24.03353553,CLONE,267
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,8,8,6,6,26,28.05,0,0,22.5,23.3,0.462544736,0.55481252,24.03353553,CLONE,268
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,8,8,6,6,28.05,29.3,0,24.5,23.3,24.5,0.55481252,0.612811239,24.03353553,CLONE,268
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,8,8,12,12,26.1,28.95,0,0,22.5,23.4,0.466073008,0.588054728,24.03353553,CLONE,269
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,8,8,12,12,28.95,30.1,0,25,23.4,25,0.588054728,0.654404778,24.03353553,CLONE,269
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,8,8,18,18,26.55,29.55,23.5,23.5,23.5,23.5,0.497936747,0.613113579,24.03353553,CLONE,270
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,8,8,18,18,29.55,30.05,23.5,23.7,23.5,23.7,0.613113579,0.625164971,24.03353553,CLONE,270
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,9,9,1,1,24.7,27.1,0,0,22.4,23.2,0.417846087,0.520643208,24.03353553,CLONE,271
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,9,9,3,3,26.5,28.95,23,23,23,23,0.487589636,0.579650834,24.03353553,CLONE,272
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,9,9,3,3,28.95,29.4,23,23.2,23,23.2,0.579650834,0.590384364,24.03353553,CLONE,272
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,9,9,9,9,27.95,30.15,23.5,24.5,23.5,24.5,0.549427718,0.660159737,24.03353553,CLONE,273
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,9,9,9,9,30.15,30.45,24.5,24.9,24.5,24.9,0.660159737,0.666328292,24.03353553,CLONE,273
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,9,9,13,13,28.05,30.7,23,24,23,24,0.543661663,0.668853655,24.03353553,CLONE,274
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,9,9,13,13,30.7,31.4,24,24.2,24,24.2,0.668853655,0.689176145,24.03353553,CLONE,274
MT,MTV,2005,CLONE,067A,2018,2019,683,4656,683-4656,1620,1620,12.4,13.1,9,9,16,16,28.4,30.2,22.2,23.4,22.2,23.4,0.541015854,0.634724181,24.03353553,CLONE,275
MT,MTV,2005,CLONE,067A,2019,2020,683,4656,683-4656,1620,1620,13.1,14.2,9,9,16,16,30.2,30.4,23.4,23.6,23.4,23.6,0.634724181,0.636466098,24.03353553,CLONE,275
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,1,1,1,1,27.75,30.05,19.9,21.2,19.9,21.2,0.473748319,0.57455955,21.33281235,CLONE,276
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,1,1,1,1,30.05,30.95,21.2,22.2,21.2,22.2,0.57455955,0.626440901,21.33281235,CLONE,276
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,1,1,13,13,27.4,29.8,19.8,21.2,19.8,21.2,0.460492579,0.566115488,21.33281235,CLONE,277
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,1,1,13,13,29.8,30.95,21.2,21.2,21.2,21.2,0.566115488,0.603797851,21.33281235,CLONE,277
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,1,1,16,16,26.15,27.55,19.2,20,19.2,20,0.410756123,0.466894846,21.33281235,CLONE,278
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,1,1,16,16,27.55,29.25,20,20,20,20,0.466894846,0.519475019,21.33281235,CLONE,278
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,2,2,3,3,28,30.75,19.9,22,19.9,22,0.481954987,0.619221921,21.33281235,CLONE,279
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,2,2,3,3,30.75,30.9,22,22,22,22,0.619221921,0.620082774,21.33281235,CLONE,279
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,2,2,6,6,32.4,33.35,20.1,22.1,20.1,22.1,0.642540757,0.718007708,21.33281235,CLONE,280
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,2,2,6,6,33.35,35.3,22.1,23,22.1,23,0.718007708,0.820692921,21.33281235,CLONE,280
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,2,2,9,9,26.65,28.9,20,21.2,20,21.2,0.440220606,0.536169108,21.33281235,CLONE,281
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,2,2,9,9,28.9,29.85,21.2,21.7,21.2,21.7,0.536169108,0.575544804,21.33281235,CLONE,281
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,2,2,12,12,24.9,27.85,18.7,20.1,18.7,20.1,0.366085719,0.478130089,21.33281235,CLONE,282
