ESTADO,CODPROJETO,ANO,CLONESEMENTE,CODTALHAO,ANOREF,ANOREF,CHATALHAO,NUMPARCELA,CHAVE,AREA,AREA,I1,I2,NUMARVORE,NUMARVORE,DAP1,DAP2,ALT1,ALT2,ALTEST1,ALTEST2,VCCI,VCCI2,S,CLONESEMENTE,indice
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,1,1,31.2,33.2,21.7,23,21.7,23,0.66,0.749,25.74,CLONE,513
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,2,2,5.2,10.7,4.2,8,4.2,8,0.007,0.032,25.74,CLONE,514
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,2,2,10.7,14.3,8,12,8,12,0.032,0.081,25.74,CLONE,514
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,2,2,14.3,16.5,12,13,12,13,0.081,0.118,25.74,CLONE,514
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,2,2,16.5,18.7,13,15.9,13,15.9,0.118,0.181,25.74,CLONE,514
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,2,2,18.7,21.3,15.9,17,15.9,17,0.181,0.243,25.74,CLONE,514
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,3,3,4.2,10.1,4.2,7.5,4.2,7.5,0.005,0.028,25.74,CLONE,515
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,3,3,10.1,14.2,7.5,12.3,7.5,12.3,0.028,0.082,25.74,CLONE,515
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,3,3,14.2,16.9,12.3,13.6,12.3,13.6,0.082,0.129,25.74,CLONE,515
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,3,3,16.9,19.8,13.6,14.7,13.6,14.7,0.129,0.181,25.74,CLONE,515
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,3,3,19.8,22.8,14.7,16.7,14.7,16.7,0.181,0.267,25.74,CLONE,515
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,3,3,25.8,27.6,18.6,19,18.6,19,0.399,0.457,25.74,CLONE,516
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,3,3,27.6,30.3,19,22.1,19,22.1,0.457,0.632,25.74,CLONE,516
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,3,3,30.3,32,22.1,22,22.1,22,0.632,0.703,25.74,CLONE,516
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,3,3,32,34.7,22,22.2,22,22.2,0.703,0.792,25.74,CLONE,516
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,4,4,3.9,7.2,4.2,5.2,4.2,5.2,0.004,0.012,25.74,CLONE,517
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,4,4,7.2,10.9,5.2,10,5.2,10,0.012,0.043,25.74,CLONE,517
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,4,4,24,26,19,19.7,19,19.7,0.356,0.425,25.74,CLONE,518
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,4,4,26,29.1,19.7,20.2,19.7,20.2,0.425,0.537,25.74,CLONE,518
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,4,4,29.1,30.5,20.2,21.2,20.2,21.2,0.537,0.618,25.74,CLONE,518
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,4,4,30.5,32.9,21.2,22.6,21.2,22.6,0.618,0.725,25.74,CLONE,518
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,5,5,4.1,9.8,4.2,7.5,4.2,7.5,0.005,0.026,25.74,CLONE,519
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,5,5,9.8,13.5,7.5,11.5,7.5,11.5,0.026,0.071,25.74,CLONE,519
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,6,6,4.7,10.5,4.5,8.2,4.5,8.2,0.006,0.032,25.74,CLONE,520
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,6,6,10.5,14.7,8.2,12.4,8.2,12.4,0.032,0.088,25.74,CLONE,520
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,6,6,14.7,17.5,12.4,14.1,12.4,14.1,0.088,0.142,25.74,CLONE,520
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,6,6,17.5,20,14.1,14.8,14.1,14.8,0.142,0.186,25.74,CLONE,520
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,6,6,20,22.8,14.8,17.8,14.8,17.8,0.186,0.287,25.74,CLONE,520
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,6,6,23.2,24.8,18.6,19.9,18.6,19.9,0.327,0.395,25.74,CLONE,521
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,6,6,24.8,27.8,19.9,21.5,19.9,21.5,0.395,0.527,25.74,CLONE,521
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,6,6,27.8,28.6,21.5,21.5,21.5,21.5,0.527,0.562,25.74,CLONE,521
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,6,6,28.6,31.2,21.5,22.6,21.5,22.6,0.562,0.655,25.74,CLONE,521
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,7,7,4.1,5.2,4.2,5.2,4.2,5.2,0.005,0.007,25.74,CLONE,522
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,7,7,5.2,7.2,5.2,10.6,5.2,10.6,0.007,0.023,25.74,CLONE,522
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,8,8,4.3,10,4.7,8,4.7,8,0.005,0.029,25.74,CLONE,523
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,8,8,10,13.9,8,11.6,8,11.6,0.029,0.075,25.74,CLONE,523
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,8,8,13.9,17.1,11.6,13.3,11.6,13.3,0.075,0.128,25.74,CLONE,523
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,8,8,17.1,20.1,13.3,15.5,13.3,15.5,0.128,0.197,25.74,CLONE,523
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,8,8,20.1,22.8,15.5,15.8,15.5,15.8,0.197,0.252,25.74,CLONE,523
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,9,9,3.4,6.3,3.7,4.5,3.7,4.5,0.003,0.009,25.74,CLONE,524
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,9,9,6.3,8.6,4.5,9.7,4.5,9.7,0.009,0.028,25.74,CLONE,524
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,9,9,22.9,23.8,17.2,17.5,17.2,17.5,0.297,0.322,25.74,CLONE,525
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,9,9,23.8,25.2,17.5,19.8,17.5,19.8,0.322,0.405,25.74,CLONE,525
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,9,9,25.2,25.6,19.8,19.8,19.8,19.8,0.405,0.42,25.74,CLONE,525
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,9,9,25.6,26.8,19.8,22,19.8,22,0.42,0.479,25.74,CLONE,525
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,10,10,4.1,9.5,4.5,8,4.5,8,0.005,0.027,25.74,CLONE,526
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,10,10,9.5,13.1,8,12,8,12,0.027,0.07,25.74,CLONE,526
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,10,10,13.1,15.8,12,14.1,12,14.1,0.07,0.121,25.74,CLONE,526
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,10,10,15.8,18.7,14.1,15.7,14.1,15.7,0.121,0.178,25.74,CLONE,526
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,10,10,18.7,21.7,15.7,17.8,15.7,17.8,0.178,0.263,25.74,CLONE,526
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,11,11,5.1,10.8,4.7,8.5,4.7,8.5,0.007,0.034,25.74,CLONE,527
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,11,11,10.8,14.2,8.5,12.1,8.5,12.1,0.034,0.081,25.74,CLONE,527
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,11,11,14.2,17,12.1,13.9,12.1,13.9,0.081,0.133,25.74,CLONE,527
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,11,11,17,19.8,13.9,15.8,13.9,15.8,0.133,0.197,25.74,CLONE,527
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,11,11,19.8,22.8,15.8,16.7,15.8,16.7,0.197,0.267,25.74,CLONE,527
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,11,11,24.8,27.2,19.5,19.8,19.5,19.8,0.389,0.465,25.74,CLONE,528
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,11,11,27.2,29.8,19.8,21.9,19.8,21.9,0.465,0.608,25.74,CLONE,528
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,11,11,29.8,31,21.9,22.1,21.9,22.1,0.608,0.669,25.74,CLONE,528
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,11,11,31,33.1,22.1,22.8,22.1,22.8,0.669,0.741,25.74,CLONE,528
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,12,12,5.6,7.5,5,4.7,5,4.7,0.008,0.012,25.74,CLONE,529
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,12,12,7.5,8.7,4.7,10,4.7,10,0.012,0.03,25.74,CLONE,529
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,13,13,3.7,9.1,3.7,8,3.7,8,0.004,0.025,25.74,CLONE,530
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,13,13,9.1,13.2,8,11.9,8,11.9,0.025,0.071,25.74,CLONE,530
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,13,13,13.2,16.5,11.9,13.8,11.9,13.8,0.071,0.126,25.74,CLONE,530
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,13,13,16.5,19.9,13.8,15.1,13.8,15.1,0.126,0.188,25.74,CLONE,530
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,13,13,19.9,23.4,15.1,17.9,15.1,17.9,0.188,0.301,25.74,CLONE,530
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,14,14,3.1,3.6,3.2,5,3.2,5,0.002,0.004,25.74,CLONE,531
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,14,14,3.6,7.9,5,10.4,5,10.4,0.004,0.026,25.74,CLONE,531
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,15,15,3.3,6.6,3,6,3,6,0.003,0.012,25.74,CLONE,532
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,15,15,6.6,10.3,6,10.7,6,10.7,0.012,0.042,25.74,CLONE,532
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,16,16,4.6,10.2,NULL,NULL,4.4,8.7,0.006,0.032,25.74,CLONE,533
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,16,16,10.2,14.5,NULL,NULL,8.7,12.6,0.032,0.087,25.74,CLONE,533
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,16,16,14.5,17.5,NULL,13.9,12.6,13.9,0.087,0.139,25.74,CLONE,533
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,16,16,17.5,19.8,13.9,NULL,13.9,15.9,0.139,0.198,25.74,CLONE,533
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,16,16,19.8,23.7,NULL,17.3,15.9,17.3,0.198,0.297,25.74,CLONE,533
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,17,17,4.7,10.4,NULL,NULL,4.5,8.8,0.006,0.033,25.74,CLONE,534
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,17,17,10.4,14.7,NULL,NULL,8.8,12.6,0.033,0.089,25.74,CLONE,534
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,17,17,14.7,17.9,NULL,14.1,12.6,14.1,0.089,0.147,25.74,CLONE,534
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,17,17,17.9,20.2,14.1,15.5,14.1,15.5,0.147,0.199,25.74,CLONE,534
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,17,17,20.2,23,15.5,17.7,15.5,17.7,0.199,0.288,25.74,CLONE,534
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,17,17,24,26,17.4,19.1,17.4,19.1,0.327,0.412,25.74,CLONE,535
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,17,17,26,28.6,19.1,21.4,19.1,21.4,0.412,0.551,25.74,CLONE,535
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,17,17,28.6,30,21.4,22.5,21.4,22.5,0.551,0.644,25.74,CLONE,535
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,17,17,30,32.1,22.5,23,22.5,23,0.644,0.704,25.74,CLONE,535
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,18,18,5.7,7.7,5.2,NULL,5.2,7.7,0.009,0.019,25.74,CLONE,536
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,18,18,7.7,9.5,NULL,NULL,7.7,11,0.019,0.038,25.74,CLONE,536
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,19,19,4.7,10.3,NULL,NULL,4.5,8.7,0.006,0.033,25.74,CLONE,537
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,19,19,10.3,13.5,NULL,NULL,8.7,12.3,0.033,0.076,25.74,CLONE,537
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,19,19,13.5,15.7,NULL,NULL,12.3,13.8,0.076,0.117,25.74,CLONE,537
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,19,19,15.7,18.4,NULL,NULL,13.8,15.7,0.117,0.174,25.74,CLONE,537
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,19,19,18.4,21.7,NULL,NULL,15.7,17.4,0.174,0.257,25.74,CLONE,537
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,20,20,4.3,9.9,NULL,NULL,4.2,8.6,0.005,0.03,25.74,CLONE,538
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,20,20,9.9,13.4,NULL,NULL,8.6,12.3,0.03,0.075,25.74,CLONE,538
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,21,21,3.7,8.7,NULL,NULL,3.8,8.2,0.004,0.024,25.74,CLONE,539
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,21,21,8.7,11.8,NULL,NULL,8.2,11.9,0.024,0.058,25.74,CLONE,539
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,21,21,11.8,15.1,NULL,NULL,11.9,13.7,0.058,0.109,25.74,CLONE,539
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,21,21,15.1,18.3,NULL,NULL,13.7,15.7,0.109,0.172,25.74,CLONE,539
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,21,21,18.3,21.8,NULL,NULL,15.7,17.4,0.172,0.26,25.74,CLONE,539
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,22,22,3.2,7.5,NULL,NULL,3.3,7.6,0.003,0.018,25.74,CLONE,540
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,22,22,7.5,10.8,NULL,NULL,7.6,11.5,0.018,0.049,25.74,CLONE,540
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,23,23,4.2,7.6,NULL,NULL,4.2,7.7,0.005,0.018,25.74,CLONE,541
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,23,23,7.6,10.9,NULL,NULL,7.7,11.6,0.018,0.05,25.74,CLONE,541
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,23,23,22.4,24.7,17.8,18.9,17.8,18.9,0.293,0.371,25.74,CLONE,542
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,23,23,24.7,26.9,18.9,20.9,18.9,20.9,0.371,0.482,25.74,CLONE,542
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,23,23,26.9,27.9,20.9,22.1,20.9,22.1,0.482,0.556,25.74,CLONE,542
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,23,23,27.9,30.4,22.1,22.3,22.1,22.3,0.556,0.617,25.74,CLONE,542
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,24,24,3.9,8.6,NULL,NULL,3.9,8.1,0.004,0.023,25.74,CLONE,543
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,24,24,8.6,12.1,NULL,NULL,8.1,12,0.023,0.061,25.74,CLONE,543
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,25,25,4.5,9.9,NULL,NULL,4.4,8.6,0.005,0.03,25.74,CLONE,544
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,25,25,9.9,13.1,NULL,NULL,8.6,12.2,0.03,0.072,25.74,CLONE,544
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,25,25,22.9,25.4,18,19.7,18,19.7,0.31,0.409,25.74,CLONE,545
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,25,25,25.4,28.2,19.7,21.3,19.7,21.3,0.409,0.534,25.74,CLONE,545
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,25,25,28.2,28.4,21.3,21.5,21.3,21.5,0.534,0.553,25.74,CLONE,545
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,25,25,28.4,30.4,21.5,22.1,21.5,22.1,0.553,0.614,25.74,CLONE,545
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,26,26,5.3,11.2,NULL,8.5,4.9,8.5,0.007,0.036,25.74,CLONE,546
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,26,26,11.2,14.8,8.5,12.4,8.5,12.4,0.036,0.089,25.74,CLONE,546
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,26,26,14.8,17.6,12.4,14.4,12.4,14.4,0.089,0.147,25.74,CLONE,546
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,26,26,17.6,20.9,14.4,17,14.4,17,0.147,0.233,25.74,CLONE,546
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,26,26,20.9,23.3,17,NULL,17,17.6,0.233,0.294,25.74,CLONE,546
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,27,27,5,10.8,NULL,NULL,4.7,8.9,0.007,0.035,25.74,CLONE,547
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,27,27,10.8,14.4,NULL,NULL,8.9,12.6,0.035,0.086,25.74,CLONE,547
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,27,27,14.4,17,NULL,NULL,12.6,14.1,0.086,0.135,25.74,CLONE,547
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,27,27,17,19.7,NULL,NULL,14.1,15.9,0.135,0.197,25.74,CLONE,547
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,27,27,19.7,22.4,NULL,NULL,15.9,17.5,0.197,0.273,25.74,CLONE,547
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,27,27,22.7,25.6,18.1,19.9,18.1,19.9,0.306,0.419,25.74,CLONE,548
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,27,27,25.6,27.7,19.9,21.5,19.9,21.5,0.419,0.521,25.74,CLONE,548
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,27,27,27.7,29.1,21.5,21.7,21.5,21.7,0.521,0.584,25.74,CLONE,548
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,27,27,29.1,31.3,21.7,23,21.7,23,0.584,0.671,25.74,CLONE,548
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,28,28,4.8,10.7,NULL,NULL,4.6,8.9,0.006,0.035,25.74,CLONE,549
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,28,28,10.7,13.6,NULL,NULL,8.9,12.4,0.035,0.077,25.74,CLONE,549
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,29,29,5.1,10.9,NULL,NULL,4.7,8.9,0.007,0.036,25.74,CLONE,550
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,29,29,10.9,14.4,NULL,NULL,8.9,12.6,0.036,0.086,25.74,CLONE,550
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,29,29,14.4,17.1,NULL,NULL,12.6,14.1,0.086,0.136,25.74,CLONE,550
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,29,29,17.1,19.6,NULL,NULL,14.1,15.9,0.136,0.195,25.74,CLONE,550
MT,MTV,2005,CLONE,042A,2011,2012,652,5018,652-5018,359.7,359.7,5.4,6.5,29,29,19.6,22.6,NULL,NULL,15.9,17.5,0.195,0.278,25.74,CLONE,550
MT,MTV,2005,CLONE,042A,2013,2014,652,5018,652-5018,1256.6,1256.6,7.5,8.5,29,29,21.7,24.3,18.4,18.5,18.4,18.5,0.285,0.352,25.74,CLONE,551
MT,MTV,2005,CLONE,042A,2014,2015,652,5018,652-5018,1256.6,1256.6,8.5,9.3,29,29,24.3,27.2,18.5,20.6,18.5,20.6,0.352,0.485,25.74,CLONE,551
MT,MTV,2005,CLONE,042A,2015,2016,652,5018,652-5018,1256.6,1256.6,9.3,10.4,29,29,27.2,29,20.6,21.4,20.6,21.4,0.485,0.573,25.74,CLONE,551
MT,MTV,2005,CLONE,042A,2016,2017,652,5018,652-5018,1256.6,1256.6,10.4,11.3,29,29,29,30.7,21.4,23.6,21.4,23.6,0.573,0.66,25.74,CLONE,551
MT,MTV,2005,CLONE,042A,2007,2008,652,5018,652-5018,359.7,359.7,1.3,2.3,30,30,6.3,12,5,8.7,5,8.7,0.01,0.041,25.74,CLONE,552
MT,MTV,2005,CLONE,042A,2008,2009,652,5018,652-5018,359.7,359.7,2.3,3.3,30,30,12,15,8.7,12.3,8.7,12.3,0.041,0.09,25.74,CLONE,552
MT,MTV,2005,CLONE,042A,2009,2010,652,5018,652-5018,359.7,359.7,3.3,4.3,30,30,15,17.3,12.3,13.6,12.3,13.6,0.09,0.133,25.74,CLONE,552
MT,MTV,2005,CLONE,042A,2010,2011,652,5018,652-5018,359.7,359.7,4.3,5.4,30,30,17.3,19.6,13.6,NULL,13.6,15.9,0.133,0.195,25.74,CLONE,552
