base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,13.5,,,1,,,,,,,15,c015,,726269.9474,9682963.521
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,15.8,,,1,,,,,,,15,c015,,726251.9383,9682965.017
Tapajos_A01_2015_2016,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,EXPLORADAS,,11.8,,,1,,,,,,,15,c015,,726270.2421,9682962.635
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,12.2,,,1,,,,,,,15,c015,,726249.5762,9682962.93
Tapajos_A01_2015_2016,ucuuba terra firme,Virola sebifera,Myristicaceae,FALSE,EXPLORADAS,,14.5,,,1,,,,,,,15,c015,,726275.0194,9682976.219
Tapajos_A01_2015_2016,cacau,,,FALSE,,,11.7,,,1,,,,,,,15,c015,,726249.3767,9682960.655
Tapajos_A01_2015_2016,goiabarana,Marlierea velutina,Myrtaceae,FALSE,EXPLORADAS,,13.8,,,1,,,,,,,15,c015,,726276.5969,9682974.451
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,10.7,,,1,,,,,,,15,c015,,726252.2032,9682958.614
Tapajos_A01_2015_2016,goiabarana,Marlierea velutina,Myrtaceae,FALSE,EXPLORADAS,,12.1,,,1,,,,,,,15,c015,,726278.706,9682963.227
Tapajos_A01_2015_2016,pintadinho,Poeppigia procera,Fabaceae,FALSE,EXPLORADAS,,17,,,1,,,,,,,15,c015,,726254.6578,9682957.542
Tapajos_A01_2015_2016,cacau do mato,Theobroma glaucum,Malvaceae,FALSE,EXPLORADAS,,14.4,,,1,,,,,,,15,c015,,726276.8959,9682960.746
Tapajos_A01_2015_2016,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,EXPLORADAS,,19.5,,,1,,,,,,,15,c015,Shade-tolerant,726251.2698,9682955.548
Tapajos_A01_2015_2016,ucuuba terra firme,Virola sebifera,Myristicaceae,FALSE,EXPLORADAS,,14.2,,,1,,,,,,,15,c015,,726279.9018,9682959.435
