base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
ALL,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,14,15.9,0.63,3,,,,,,,ALL,ALL,ALL,722887.3009,9627802.032
ALL,inga-xixica,Inga heterophylla,Fabaceae,FALSE,FALSE,,13.5,14.8,0.43,3,,,,,,,ALL,ALL,ALL,722889.5265,9627803.219
ALL,coracao-de-negro,Swartzia corrugata,Fabaceae,FALSE,FALSE,,41.5,41.4,0,3,,,,,,,ALL,ALL,ALL,722887.8733,9627806.131
ALL,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,46.7,46.8,0.03,3,,,,,,,ALL,ALL,ALL,722891.1613,9627798.254
ALL,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,20,20.2,0.07,3,,,,,,,ALL,ALL,ALL,722890.0585,9627797.173
ALL,abiurana branca,Pouteria guianensis,Sapotaceae,FALSE,TRUE,,15.8,,,3,,,,,,,ALL,ALL,ALL,722894.1828,9627795.378
ALL,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,18,19.4,0.47,3,,,,,,,ALL,ALL,ALL,722897.8332,9627797.64
ALL,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,17.4,18.5,0.37,3,,,,,,,ALL,ALL,ALL,722900.1636,9627796.739
ALL,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,40.5,41.4,0.3,3,,,,,,,ALL,ALL,ALL,722899.65,9627802.975
ALL,macucu,Licania guianensis,Chrysobalanaceae,FALSE,FALSE,,15,14.6,0,3,,,,,,,ALL,ALL,ALL,722901.9797,9627797.89
ALL,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,82.5,84.8,0.77,3,40.56,26.24,,,,,ALL,ALL,ALL,722902.4931,9627800.024
ALL,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,19.5,20.7,0.4,3,,,,,,,ALL,ALL,ALL,722898.3568,9627808.123
ALL,envira cuminan,Guatteria poeppigiana,Annonaceae,FALSE,FALSE,,14,14.3,0.1,3,,,,,,,ALL,ALL,ALL,722903.1984,9627809.643
ALL,sorva,Couma guianensis,Apocynaceae,FALSE,FALSE,,15,14.8,0,3,,,,,,,ALL,ALL,ALL,722904.8375,9627804.438
ALL,louro preto,Ocotea cernua,Lauraceae,FALSE,TRUE,,20,,,3,,,,,,,ALL,ALL,ALL,722907.1444,9627800.334
ALL,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,19.3,20.7,0.47,3,,,,,,,ALL,ALL,ALL,722907.9304,9627799.316
ALL,louro preto,Nectandra cuspidata,Lauraceae,FALSE,FALSE,,29.8,29.9,0.03,3,,,,,,,ALL,ALL,ALL,722913.3827,9627798.575
ALL,preciosa,Aniba canelilla,Lauraceae,FALSE,FALSE,,27,27.1,0.03,3,,,,,,,ALL,ALL,ALL,722914.4896,9627794.301
ALL,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,11,10.8,0,3,,,,,,,ALL,ALL,ALL,722909.8147,9627791.95
ALL,guajara branco,Pouteria sp,Sapotaceae,FALSE,FALSE,,13.7,14.6,0.3,3,,,,,,,ALL,ALL,ALL,722911.131,9627790.937
ALL,pau-de-colher,Lacmellea aculeata,Apocynaceae,FALSE,FALSE,,12,13.1,0.37,3,,,,,,,ALL,ALL,ALL,722917.7275,9627787.934
ALL,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,24.3,25.8,0.5,3,,,,,,,ALL,ALL,ALL,722918.7088,9627789.047
ALL,breu sucuruba,Trattinnickia burserifolia,Burseraceae,FALSE,FALSE,,52,53.3,0.43,3,27.98,17.32,,,,,ALL,ALL,ALL,722918.7755,9627791.225
ALL,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,12.7,14.3,0.53,3,,,,,,,ALL,ALL,ALL,722919.9872,9627793.462
ALL,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,25.5,25.5,0,3,,,,,,,ALL,ALL,ALL,722913.4232,9627811.733
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,17.3,19.1,0.6,3,,,,,,,ALL,ALL,ALL,722916.0075,9627808.651
ALL,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,33.9,34.7,0.27,3,,,,,,,ALL,ALL,ALL,722917.5421,9627808.788
ALL,inga,Inga marginata,Fabaceae,FALSE,FALSE,,17,18.3,0.43,3,,,,,,,ALL,ALL,ALL,722917.5994,9627808.57
ALL,angelim amargoso,Vatairea sericea,Fabaceae,FALSE,FALSE,,98,96.1,0,3,41.96,30.35,,,,,ALL,ALL,ALL,722918.3605,9627808.861
ALL,piquiarana,Caryocar glabrum,Caryocaraceae,FALSE,FALSE,,73.7,73.8,0.03,3,32.8,18.94,,,,,ALL,ALL,ALL,722918.6282,9627806.651
ALL,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,18.2,19,0.27,3,,,,,,,ALL,ALL,ALL,722928.9156,9627784.909
ALL,envira vermelha,Xylopia amazonica,Annonaceae,FALSE,FALSE,,17,17.7,0.23,3,,,,,,,ALL,ALL,ALL,722932.6125,9627784.979
ALL,macaranduba,Manilkara huberi,Sapotaceae,FALSE,TRUE,,25,,,3,,,,,,,ALL,ALL,ALL,722932.5715,9627789.483
ALL,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,42.5,44.6,0.7,3,,,,,,,ALL,ALL,ALL,722935.5015,9627788.437
ALL,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,11,13.2,0.73,3,,,,,,,ALL,ALL,ALL,722939.3801,9627786.252
ALL,abiu seco,Pouteria caimito,Sapotaceae,FALSE,FALSE,,22,19.4,0,3,,,,,,,ALL,ALL,ALL,722931.4731,9627793.969
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,18.9,19.5,0.2,3,,,,,,,ALL,ALL,ALL,722931.7142,9627797.392
ALL,abiu preto,Pouteria sp,Sapotaceae,FALSE,FALSE,,22.5,23,0.17,3,,,,,,,ALL,ALL,ALL,722930.0507,9627797.303
ALL,janauba,Himatanthus articulatus,Apocynaceae,FALSE,FALSE,,27,29.9,0.97,3,,,,,,,ALL,ALL,ALL,722931.1466,9627792.822
ALL,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,22.5,23.3,0.27,3,,,,,,,ALL,ALL,ALL,722928.4913,9627797.219
ALL,carapanauba,Aspidosperma excelsum,Apocynaceae,FALSE,FALSE,,105,171.9,22.3,3,48.45,35.29,,,,,ALL,ALL,ALL,722927.8822,9627796.735
ALL,maracatiara,Astronium graveolens,Anacardiaceae,FALSE,FALSE,,26.8,28.2,0.47,3,36.38,24.67,,,,,ALL,ALL,ALL,722925.9388,9627810.684
ALL,pau-de-remo,Chimarrhis turbinata,Rubiaceae,FALSE,FALSE,,57.7,59.5,0.6,3,36.38,24.67,,,,,ALL,ALL,ALL,722923.8033,9627811.625
ALL,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,37.7,37.6,0,3,,,,,,,ALL,ALL,ALL,722928.6995,9627812.096
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,23.5,29,1.83,3,,,,,,,ALL,ALL,ALL,722929.5533,9627810.095
ALL,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,11,10.9,0,3,,,,,,,ALL,ALL,ALL,722932.4767,9627811.291
ALL,pitomba,Talisia longifolia,Sapindaceae,FALSE,TRUE,,13.5,,,3,,,,,,,ALL,ALL,ALL,722935.3568,9627806.869
ALL,embauba branca,Cecropia palmata,Urticaceae,FALSE,FALSE,,12.7,15.9,1.07,3,40.56,26.24,,,,,ALL,ALL,ALL,722932.7868,9627805.506
ALL,embauba vermelha,Cecropia distachya,Urticaceae,FALSE,FALSE,,20.6,22.8,0.73,3,,,,,,,ALL,ALL,ALL,722935.2589,9627803.367
ALL,matamata cinza,Eschweilera apiculata,Lecythidaceae,FALSE,FALSE,INGRESSANTE,,10.4,,3,,,,,,,ALL,ALL,ALL,722880.0849,9627831.745
ALL,mamorana,Eriotheca globosa,Malvaceae,FALSE,FALSE,,27.6,27.8,0.07,3,,,,,,,ALL,ALL,ALL,723438.7275,9627376.412
ALL,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,56,56,0,3,26.7,17.66,,,,,ALL,ALL,ALL,723436.0778,9627402.172
ALL,morototo,Schefflera morototoni,Araliaceae,FALSE,FALSE,,47.8,48.8,0.33,3,,,,,,,ALL,ALL,ALL,723438.0099,9627381.758
ALL,piquia,Caryocar villosum,Caryocaraceae,FALSE,FALSE,,14.7,14.8,0.03,3,,,,,,,ALL,ALL,ALL,723426.9588,9627403.634
ALL,envira-cunauaru,Annona ambotay,Annonaceae,FALSE,FALSE,,15.7,16.8,0.37,3,,,,,,,ALL,ALL,ALL,723436.1686,9627385.172
ALL,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,19.5,20.2,0.23,3,,,,,,,ALL,ALL,ALL,723432.5562,9627408.692
ALL,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,FALSE,,60,116.2,18.73,3,32.01,12.19,,,,,ALL,ALL,ALL,723435.9254,9627387.3
ALL,,,,FALSE,FALSE,,30.3,31.3,0.33,3,,,,,,,ALL,ALL,ALL,723424.4497,9627408.616
ALL,purui,Alibertia edulis,Rubiaceae,FALSE,FALSE,,13.2,13.6,0.13,3,,,,,,,ALL,ALL,ALL,723433.1296,9627391.877
ALL,jutai-mirim,Hymenaea parvifolia,Fabaceae,FALSE,FALSE,,72.2,73.1,0.3,3,41,27.65,,,,,ALL,ALL,ALL,723421.6038,9627412.061
ALL,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,13.6,14,0.13,3,,,,,,,ALL,ALL,ALL,723429.0726,9627397.641
ALL,preciosa,Aniba canelilla,Lauraceae,FALSE,FALSE,,17.8,18.3,0.17,3,,,,,,,ALL,ALL,ALL,723421.3958,9627412.086
ALL,ucuuba terra-firme,Virola sebifera,Myristicaceae,FALSE,FALSE,,19.9,20.1,0.07,3,,,,,,,ALL,ALL,ALL,723427.7896,9627399.889
ALL,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,13.1,13.8,0.23,3,,,,,,,ALL,ALL,ALL,723420.4485,9627412.299
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,58,59.3,0.43,3,24.94,14.76,,,,,ALL,ALL,ALL,723430.4959,9627384.965
ALL,inga folha grauda,Inga pilosula,Fabaceae,FALSE,FALSE,,12.2,13.3,0.37,3,,,,,,,ALL,ALL,ALL,723412.3219,9627417.234
ALL,andirobarana,Guarea guidonia,Meliaceae,FALSE,FALSE,,29.1,29.3,0.07,3,,,,,,,ALL,ALL,ALL,723436.2488,9627379.933
ALL,parapara,Jacaranda copaia,Bignoniaceae,FALSE,FALSE,,28.2,29.7,0.5,3,,,,,,,ALL,ALL,ALL,723410.0391,9627417.488
ALL,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,11.5,11.8,0.1,3,,,,,,,ALL,ALL,ALL,723434.9515,9627382.218
ALL,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,24.9,25.1,0.07,3,,,,,,,ALL,ALL,ALL,723410.3791,9627412.345
ALL,envira-surucucu,Duguetia surinamensis,Annonaceae,FALSE,FALSE,,15,16,0.33,3,,,,,,,ALL,ALL,ALL,723422.0938,9627383.123
ALL,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,29.3,33.4,1.37,3,,,,,,,ALL,ALL,ALL,723411.9481,9627405.318
ALL,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,,21.7,22.4,0.23,3,,,,,,,ALL,ALL,ALL,723421.9534,9627398.586
ALL,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,10.4,10.3,0,3,,,,,,,ALL,ALL,ALL,723409.5751,9627406.329
ALL,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,49.3,52.6,1.1,3,,,,,,,ALL,ALL,ALL,723405.6068,9627407.838
ALL,cupiuba,Goupia glabra,Goupiaceae,FALSE,FALSE,,71,108.5,12.5,3,30.32,18.55,,,,,ALL,ALL,ALL,723415.5738,9627398.409
ALL,cupuacu da mata ,,,FALSE,FALSE,,13.2,13.2,0,3,,,,,,,ALL,ALL,ALL,723402.7904,9627408.187
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,47.5,48.4,0.3,3,,,,,,,ALL,ALL,ALL,723415.1279,9627402.562
ALL,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,19.8,20,0.07,3,,,,,,,ALL,ALL,ALL,723403.0965,9627413.201
ALL,itauba,Mezilaurus itauba,Lauraceae,FALSE,FALSE,,34.8,34.9,0.03,3,,,,,,,ALL,ALL,ALL,723414.1412,9627392.478
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,31.5,33,0.5,3,,,,,,,ALL,ALL,ALL,723403.1907,9627418.248
ALL,inhare,Helicostylis tomentosa,Moraceae,FALSE,TRUE,,10.7,,,3,,,,,,,ALL,ALL,ALL,723415.0429,9627380.119
ALL,timborana,Pseudopiptadenia suaveolens,Fabaceae,FALSE,FALSE,,84,93,3,3,29,20.31,,,,,ALL,ALL,ALL,723402.0476,9627419.386
ALL,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,52.6,54.1,0.5,3,28.02,17.55,,,,,ALL,ALL,ALL,723409.6408,9627386.023
ALL,purui,Alibertia edulis,Rubiaceae,FALSE,FALSE,,10.7,10.7,0,3,,,,,,,ALL,ALL,ALL,723401.7348,9627420.432
ALL,andiroba,Carapa guianensis,Meliaceae,FALSE,TRUE,,11,,,3,,,,,,,ALL,ALL,ALL,723413.0373,9627402.831
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,11.5,12,0.17,3,,,,,,,ALL,ALL,ALL,723398.6249,9627422.784
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,17.1,18.3,0.4,3,,,,,,,ALL,ALL,ALL,723409.8126,9627399.181
ALL,goiabinha,Myrcia splendens,Myrtaceae,FALSE,FALSE,,16.6,16.6,0,3,,,,,,,ALL,ALL,ALL,723397.5894,9627422.893
ALL,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,FALSE,,14.2,17.6,1.13,3,,,,,,,ALL,ALL,ALL,723406.159,9627389.571
ALL,,,,FALSE,FALSE,,11.1,11.5,0.13,3,,,,,,,ALL,ALL,ALL,723402.8913,9627411.204
ALL,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,10.2,10.6,0.13,3,,,,,,,ALL,ALL,ALL,723405.0007,9627388.734
ALL,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,13.1,13.2,0.03,3,,,,,,,ALL,ALL,ALL,723401.3285,9627412.4
ALL,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,60,84.7,8.23,3,33.32,24.52,,,,,ALL,ALL,ALL,723407.7447,9627384.289
ALL,angelim amargoso,Vatairea sericea,Fabaceae,FALSE,FALSE,,14,14.6,0.2,3,,,,,,,ALL,ALL,ALL,723400.4959,9627411.491
ALL,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,11.1,11.7,0.2,3,,,,,,,ALL,ALL,ALL,723400.2145,9627410.217
ALL,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,FALSE,,11.7,10.9,0,3,,,,,,,ALL,ALL,ALL,723403.415,9627383.946
ALL,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,66.5,71.6,1.7,3,22.91,12.15,,,,,ALL,ALL,ALL,723400.8085,9627408.433
ALL,andirobarana,Guarea guidonia,Meliaceae,FALSE,FALSE,,15.2,15.6,0.13,3,,,,,,,ALL,ALL,ALL,723398.8803,9627386.642
ALL,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,,37.1,37.4,0.1,3,,,,,,,ALL,ALL,ALL,723401.3302,9627406.354
ALL,ucuuba,Virola michelii,Myristicaceae,FALSE,FALSE,,31.3,33.3,0.67,3,,,,,,,ALL,ALL,ALL,723398.345,9627384.727
ALL,muiratinga,Maquira coriacea,Moraceae,FALSE,TRUE,,12.4,,,3,,,,,,,ALL,ALL,ALL,723393.2138,9627409.174
ALL,louro-pimenta,Ocotea canaliculata,Lauraceae,FALSE,FALSE,,29.3,33.7,1.47,3,,,,,,,ALL,ALL,ALL,723397.7112,9627384.825
ALL,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,,14.2,15.3,0.37,3,,,,,,,ALL,ALL,ALL,723391.6524,9627414.545
ALL,guajara cinza,Pouteria sp,Sapotaceae,FALSE,FALSE,,22.7,15.5,0,3,,,,,,,ALL,ALL,ALL,723395.3762,9627383.198
ALL,piquiarana ,Caryocar glabrum,Caryocaraceae,FALSE,FALSE,,10.5,11.3,0.27,3,,,,,,,ALL,ALL,ALL,723390.5129,9627415.674
ALL,ucuuba,Virola michelii,Myristicaceae,FALSE,FALSE,,51.2,52.9,0.57,3,36.12,25.48,,,,,ALL,ALL,ALL,723391.6906,9627385.753
ALL,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,17.7,17.8,0.03,3,,,,,,,ALL,ALL,ALL,723397.4797,9627414.864
ALL,inga,Inga marginata,Fabaceae,FALSE,FALSE,,15.9,15.9,0,3,,,,,,,ALL,ALL,ALL,723387.6863,9627387.354
ALL,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,TRUE,,11.5,,,3,,,,,,,ALL,ALL,ALL,723397.273,9627415.892
ALL,inhare,Helicostylis tomentosa,Moraceae,FALSE,TRUE,,32,,,3,,,,,,,ALL,ALL,ALL,723392.4132,9627399.525
ALL,catuaba,Abuta grandifolia,Menispermaceae,FALSE,FALSE,,13.3,13.8,0.17,3,,,,,,,ALL,ALL,ALL,723387.0998,9627412.703
ALL,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,19.3,20.2,0.3,3,,,,,,,ALL,ALL,ALL,723393.2521,9627399.411
ALL,freijo branco,Cordia scabrifolia,Boraginaceae,FALSE,FALSE,,20.5,21.3,0.27,3,,,,,,,ALL,ALL,ALL,723384.5428,9627424.275
ALL,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,FALSE,,12.1,12.2,0.03,3,,,,,,,ALL,ALL,ALL,723397.1486,9627404.88
ALL,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,13.1,13.7,0.2,3,,,,,,,ALL,ALL,ALL,723387.8217,9627417.97
ALL,seringueira,Hevea brasiliensis,Euphorbiaceae,FALSE,FALSE,,50.6,50.9,0.1,3,31.44,23.75,,,,,ALL,ALL,ALL,723394.3101,9627406.443
ALL,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,12,12.1,0.03,3,,,,,,,ALL,ALL,ALL,723389.9981,9627416.728
ALL,breu,Protium heptaphyllum,Burseraceae,FALSE,FALSE,,13.5,14,0.17,3,,,,,,,ALL,ALL,ALL,723392.0317,9627406.534
ALL,murta,Strychnos subcordata,Loganiaceae,FALSE,FALSE,,16.1,17.3,0.4,3,,,,,,,ALL,ALL,ALL,723385.4896,9627431.413
ALL,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,17.6,26.6,3,3,,,,,,,ALL,ALL,ALL,723389.9422,9627406.801
ALL,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,10.7,10.6,0,3,,,,,,,ALL,ALL,ALL,723390.5599,9627426.63
ALL,axixa,Sterculia pruriens,Malvaceae,FALSE,FALSE,,29.4,30.2,0.27,3,,,,,,,ALL,ALL,ALL,723393.4545,9627426.335
ALL,envira-cunauaru,Annona ambotay,Annonaceae,FALSE,FALSE,,24.4,27,0.87,3,,,,,,,ALL,ALL,ALL,723385.8594,9627406.336
ALL,sumauma da terra firme,Pachira paraensis,Malvaceae,FALSE,FALSE,,11.5,12.7,0.4,3,,,,,,,ALL,ALL,ALL,723394.641,9627424.709
ALL,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,,18,21.3,1.1,3,,,,,,,ALL,ALL,ALL,723386.1478,9627403.339
ALL,fava-arara-tucupi,Parkia multijuga,Fabaceae,FALSE,FALSE,,17.4,17.6,0.07,3,,,,,,,ALL,ALL,ALL,723394.7726,9627430.518
ALL,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,12,11.9,0,3,,,,,,,ALL,ALL,ALL,723396.5878,9627428.732
ALL,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,12,13.4,0.47,3,,,,,,,ALL,ALL,ALL,723397.8981,9627429.914
ALL,goiabinha,Myrcia splendens,Myrtaceae,FALSE,FALSE,,15.4,15.7,0.1,3,,,,,,,ALL,ALL,ALL,723401.961,9627430.129
ALL,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,16.7,16.7,0,3,,,,,,,ALL,ALL,ALL,723404.958,9627430.757
ALL,abiu preto,Pouteria sp,Sapotaceae,FALSE,FALSE,,22.3,23.8,0.5,3,,,,,,,ALL,ALL,ALL,723405.7478,9627427.117
ALL,amapa,Parahancornia fasciculata,Apocynaceae,FALSE,FALSE,,21.6,21.9,0.1,3,,,,,,,ALL,ALL,ALL,723409.0744,9627426.582
ALL,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,33.2,34.1,0.3,3,,,,,,,ALL,ALL,ALL,723409.6255,9627429.086
ALL,sucupira tento,Ormosia nobilis,Fabaceae,FALSE,FALSE,,12.2,12.7,0.17,3,,,,,,,ALL,ALL,ALL,723409.7287,9627429.076
ALL,inga vermelho,Inga alba,Fabaceae,FALSE,FALSE,,18.7,21,0.77,3,,,,,,,ALL,ALL,ALL,723415.4922,9627427.695
ALL,pente-de-macaco,Apeiba petoumo,Malvaceae,FALSE,FALSE,,10.5,11.5,0.33,3,,,,,,,ALL,ALL,ALL,723417.0356,9627422.898
ALL,muruci-da-mata,Byrsonima densa,Malpighiaceae,FALSE,FALSE,,10,12.2,0.73,3,,,,,,,ALL,ALL,ALL,723418.496,9627428.231
ALL,cupuacu da mata ,,,FALSE,FALSE,,15.8,15.9,0.03,3,,,,,,,ALL,ALL,ALL,723419.5851,9627427.607
ALL,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,11.5,11.2,0,3,,,,,,,ALL,ALL,ALL,723426.7953,9627427.012
ALL,envira preta,Guatteria schomburgkiana,Annonaceae,FALSE,FALSE,,36.9,37.9,0.33,3,,,,,,,ALL,ALL,ALL,723430.8605,9627423.57
ALL,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,14,14.5,0.17,3,,,,,,,ALL,ALL,ALL,723431.345,9627419.319
ALL,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,32.6,34.4,0.6,3,,,,,,,ALL,ALL,ALL,723433.4628,9627422.254
ALL,,,,FALSE,TRUE,,11.8,,,3,,,,,,,ALL,ALL,ALL,723432.8237,9627423.373
ALL,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,,37.9,39.7,0.6,3,,,,,,,ALL,ALL,ALL,723429.6729,9627428.624
ALL,breu branco,Protium paniculatum,Burseraceae,FALSE,TRUE,,11.1,,,3,,,,,,,ALL,ALL,ALL,723433.3019,9627425.432
ALL,seringarana,Micrandra minor,Euphorbiaceae,FALSE,FALSE,,14.7,14.6,0,3,,,,,,,ALL,ALL,ALL,723434.5605,9627424.253
ALL,louro cheiroso,Diospyros artanthifolia,Ebenaceae,FALSE,FALSE,,12.9,13.7,0.27,3,,,,,,,ALL,ALL,ALL,723434.8656,9627418.946
ALL,pitaica,Swartzia polyphylla,Fabaceae,FALSE,FALSE,,19.8,27.5,2.57,3,,,,,,,ALL,ALL,ALL,723435.9408,9627416.721
ALL,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,FALSE,,10.1,10.2,0.03,3,,,,,,,ALL,ALL,ALL,723287.714,9627399.086
ALL,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,26.6,26.9,0.1,3,,,,,,,ALL,ALL,ALL,723285.4799,9627406.319
ALL,axixa,Sterculia pruriens,Malvaceae,FALSE,FALSE,,10.4,10.8,0.13,3,,,,,,,ALL,ALL,ALL,723285.1308,9627408.343
ALL,angelim amargoso,Vatairea sericea,Fabaceae,FALSE,FALSE,,40.9,40.7,0,3,,,,,,,ALL,ALL,ALL,723284.7531,9627409.381
ALL,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,29.6,29.6,0,3,,,,,,,ALL,ALL,ALL,723285.1473,9627405.374
ALL,tento,Ormosia coccinea,Fabaceae,FALSE,FALSE,,11.2,12,0.27,3,,,,,,,ALL,ALL,ALL,723280.9578,9627415.762
ALL,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,11.8,12.1,0.1,3,,,,,,,ALL,ALL,ALL,723280.3751,9627416.814
ALL,louro-pimenta,Ocotea canaliculata,Lauraceae,FALSE,FALSE,,18.1,18.1,0,3,,,,,,,ALL,ALL,ALL,723279.4866,9627417.897
ALL,louro preto,Nectandra cuspidata,Lauraceae,FALSE,FALSE,,11.1,11.5,0.13,3,,,,,,,ALL,ALL,ALL,723278.2921,9627419.009
ALL,inga,Inga marginata,Fabaceae,FALSE,FALSE,,13,13.3,0.1,3,,,,,,,ALL,ALL,ALL,723277.5318,9627421.056
ALL,mapatirana,Pourouma minor,Urticaceae,FALSE,FALSE,,16.8,19.7,0.97,3,,,,,,,ALL,ALL,ALL,723276.7437,9627422.119
ALL,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,14,16.7,0.9,3,,,,,,,ALL,ALL,ALL,723275.768,9627416.346
ALL,mamorana,Eriotheca globosa,Malvaceae,FALSE,FALSE,,16.5,16.5,0,3,,,,,,,ALL,ALL,ALL,723272.5878,9627419.617
ALL,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,15.9,16.4,0.17,3,,,,,,,ALL,ALL,ALL,723280.3805,9627406.007
ALL,ucuuba,Virola michelii,Myristicaceae,FALSE,FALSE,,18.7,18.9,0.07,3,,,,,,,ALL,ALL,ALL,723280.2755,9627402.114
ALL,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,18.8,19.3,0.17,3,,,,,,,ALL,ALL,ALL,723277.3649,9627399.619
ALL,envira preta,Guatteria schomburgkiana,Annonaceae,FALSE,FALSE,,10.7,11.7,0.33,3,,,,,,,ALL,ALL,ALL,723277.9711,9627403.409
ALL,timborana,Pseudopiptadenia suaveolens,Fabaceae,FALSE,FALSE,,59.3,68.4,3.03,3,26.4,12.82,,,,,ALL,ALL,ALL,723276.3236,9627406.546
ALL,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,16.3,16.3,0,3,,,,,,,ALL,ALL,ALL,723274.8004,9627410.622
ALL,pente-de-macaco,Apeiba petoumo,Malvaceae,FALSE,FALSE,,28.9,30.2,0.43,3,,,,,,,ALL,ALL,ALL,723273.1265,9627408.899
ALL,pau-de-remo,Chimarrhis turbinata,Rubiaceae,FALSE,FALSE,,23.5,26.4,0.97,3,,,,,,,ALL,ALL,ALL,723274.0196,9627403.958
