"","parcela","arv","comum.nome","cientifico.nome","familia.nome","dap.2012","tipo","vert.2012","Luz.2012","Hcom.2012","Htot.2012","dap.2014","UTM.leste","UTM.norte"
"1455","T13",38,"araracanga","Aspidosperma spruceanum","Apocynaceae",10.1,"O","S",2,16.09,18.73,10.2,778952.4729,9586261.166
"1456","T13",39,"caramuxi","Pouteria hispida","Sapotaceae",48.9,"O","E",1,26.65,36.22,48.1,778946.8737,9586269.446
"1457","T13",40,"matamata preto","Eschweilera ovata","Lecythidaceae",42,"O","E",1,25.43,36.17,42.5,778942.0988,9586268.714
"1458","T13",41,"casca seca","Licania canescens","Chrysobalanaceae",16,"O","S",2,16.59,19.52,15,778940.0935,9586261.734
"1459","T13",42,"matamata branco","Eschweilera coriacea","Lecythidaceae",35,"O","C",2,24.14,37.39,35.2,778938.1896,9586261.869
"1460","T13",43,"casca seca","Licania canescens","Chrysobalanaceae",47.5,"O","C",1,28.6,35.02,47.1,778937.1785,9586257.783
"1461","T13",44,"macucu","Licania guianensis","Chrysobalanaceae",52.8,"O","C",2,20.75,34.49,53.3,778934.4487,9586266.823
"1462","T13",45,"abiurana casca fina","Pouteria retinervis","Sapotaceae",17,"O","S",2,11.51,18.03,17.3,778926.2681,9586261.139
"1463","T13",46,"capueiro","Rinorea guianensis","Violaceae",11.5,"O","S",2,12.02,16.87,11.8,778926.271,9586261.339
"1464","T13",47,"matamata preto","Eschweilera ovata","Lecythidaceae",29.1,"O","S",2,11.78,16.59,28.1,778922.4559,9586261.094
"1465","T13",48,"matamata branco","Eschweilera coriacea","Lecythidaceae",36.8,"O","C",2,18.81,28.43,37,778921.9211,9586257.001
"1466","T13",49,"guajara-bolacha","Pouteria oppositifolia","Sapotaceae",45.9,"O","E",1,20.98,31.76,47,778917.7709,9586266.661
"1467","T13",50,"arataciu","Sagotia racemosa","Euphorbiaceae",13,"O","S",2,10.91,16.36,13,778914.3694,9586262.009
"1468","T13",51,"breu barrote","Tetragastris panamensis","Burseraceae",37,"O","S",2,20.71,25.05,37.4,778906.2159,9586258.225
"1469","T13",52,"matamata preto","Eschweilera ovata","Lecythidaceae",11.4,"O","S",2,15.68,22.24,15.7,778898.6512,9586262.325
"1470","T13",53,"inga branco","Inga thibaudiana","Fabaceae",29.4,"O","S",2,24.26,30.55,29.6,778893.8765,9586261.601
"1471","T13",54,"breu barrote","Tetragastris panamensis","Burseraceae",14.8,"O","S",2,14.06,19.95,15.5,778878.837,9586261.373
"1472","T13",55,"matamata preto","Eschweilera ovata","Lecythidaceae",35.4,"O","S",1,27.86,41.93,35.8,778875.8042,9586270.436
"1473","T13",56,"uxirana","Sacoglottis guianensis","Humiriaceae",48.1,"O","S",1,27.39,40.3,48.3,778875.0076,9586267.425
"1474","T13",57,"breu barrote","Tetragastris panamensis","Burseraceae",14.3,"O","S",2,12.9,15.39,14.4,778871.5349,9586261.582
"1475","T13",58,"uxirana","Sacoglottis guianensis","Humiriaceae",22.6,"O","C",2,17.02,30.99,22.5,778867.573,9586261.532
"1476","T13",59,"louro vermelho","Sextonia rubra","Lauraceae",80.5,"O","C",2,30.71,34.23,80.7,778867.6952,9586251.733
"1477","T13",60,"timborana","Pseudopiptadenia suaveolens","Fabaceae",38.7,"O","E",1,21.07,29,38.7,778860.3984,9586268.243
"1478","T13",61,"castanha-sapucaia","Lecythis pisonis","Lecythidaceae",47,"O","E",1,20.71,28.5,47,778859.5643,9586268.233
"1479","T13",62,"abiurana","Pouteria gongrijpii","Sapotaceae",36.2,"O","E",1,16.45,28.5,36.9,778859.5606,9586268.533
"1480","T13",63,"jatereu","Lecythis idatimon","Lecythidaceae",37.2,"O","C",2,20.29,27.25,38,778845.6967,9586259.759
"1481","T13",64,"matamata preto","Eschweilera ovata","Lecythidaceae",64.9,"O","C",2,14.82,40.65,65,778844.222,9586260.941
"1482","T13",65,"breu barrote","Tetragastris panamensis","Burseraceae",37.8,"O","S",2,17.8,21.58,38.4,778837.8189,9586255.961
"1483","T13",66,"abiurana","Pouteria gongrijpii","Sapotaceae",37.5,"O","C",1,20.08,29.61,38,778837.6992,9586265.56
"1484","T13",67,"matamata branco","Eschweilera coriacea","Lecythidaceae",56.4,"O","C",2,20.95,28.63,56,778831.7468,9586257.885
"1485","T13",68,"casca seca","Licania canescens","Chrysobalanaceae",10.5,"O","S",2,11.02,18.67,10.6,778830.668,9586260.772
"1486","T13",69,"guajara branco","Pouteria sp.","Sapotaceae",20.1,"O","S",2,19.24,26.57,20.3,778825.0242,9586261.794
"1487","T13",70,"macaranduba","Manilkara huberi","Sapotaceae",38.9,"O","C",2,22.03,32.64,39,778822.5144,9586262.371
"1488","T13",71,"fava-saboeiro","Abarema cochleata","Fabaceae",48.3,"O","C",2,17.93,37,47.7,778813.7015,9586266.661
"1489","T13",72,"jarana","Lecythis lurida","Lecythidaceae",90,"O","C",1,36.56,58.23,93,778811.4825,9586260.633
"1490","T13",73,"coquirana","Chrysophyllum sanguinolentum","Sapotaceae",13,"O","S",2,18.01,25.85,13.1,778803.9782,9586260.339
"1491","T13",74,"abiurana","Pouteria gongrijpii","Sapotaceae",43.5,"O","E",1,23.56,30.42,48.6,778796.0962,9586251.681
"1492","T13",75,"breu barrote","Tetragastris panamensis","Burseraceae",15.7,"O","S",2,17.08,24.84,16.1,778789.7258,9586261.606
"1493","T13",76,"inhare","Helicostylis sp.","Moraceae",42.7,"O","C",1,19.34,30.41,43.8,778785.8268,9586254.693
"1494","T13",77,"matamata","Eschweilera amazonica","Lecythidaceae",50.7,"O","C",1,19.14,28.63,51,778785.2768,9586250.784
"1495","T13",78,"inhare","Helicostylis sp.","Moraceae",14.1,"O","S",2,17.37,21.46,14.2,778782.197,9586260.869
"1496","T13",79,"buiucu","Ormosia flava","Fabaceae",62.1,"O","C",1,18.11,28.89,67.7,778778.9358,9586262.136
"1497","T13",80,"pintadinho","Poeppigia procera","Fabaceae",34.3,"O","C",1,23.06,29.96,34.5,778772.8109,9586261.162
"1498","T13",81,"guajara branco","Pouteria sp.","Sapotaceae",44,"O","E",1,21.09,28.67,45.3,778770.2558,9586251.093
"1499","T13",82,"jatereu","Lecythis idatimon","Lecythidaceae",22.4,"O","S",2,17.94,25.44,24.4,778769.0516,9586261.039
"1500","T13",83,"macucu","Licania guianensis","Chrysobalanaceae",36.5,"O","C",2,22.13,30.88,37.1,778769.1605,9586266.338
"1501","T13",84,"pintadinho","Poeppigia procera","Fabaceae",23.3,"O","S",2,19.29,29.38,24,778764.8065,9586260.135
"1502","T13",85,"pau doce","Glycydendron amazonicum","Euphorbiaceae",45,"O","E",1,15.73,28.83,45.4,778762.3771,9586256.176
"1503","T13",86,"pintadinho","Poeppigia procera","Fabaceae",37.8,"O","E",1,11.63,17.2,38.2,778762.3359,9586254.176
"1504","T13",87,"abiurana","Pouteria gongrijpii","Sapotaceae",37,"O","C",2,25.12,34.65,48,778760.2973,9586269.221
"1505","T13",88,"macucu","Licania guianensis","Chrysobalanaceae",38.9,"O","C",2,24.65,38.33,39.2,778760.139,9586261.523
"1506","T13",89,"envira amarela","Xylopia sp.","Annonaceae",16.9,"O","S",2,14.62,23.65,16.9,778757.8002,9586261.971
"1507","T13",90,"matamata preto","Eschweilera ovata","Lecythidaceae",38.6,"O","C",2,11.92,29.53,38.7,778752.5607,9586258.378
"1508","T13",91,"liana",NA,NA,13,"L",NA,NA,NA,NA,13.5,778750.2774,9586261.526
"1509","T13",92,"pintadinho","Poeppigia procera","Fabaceae",12.5,"O","S",2,8.89,19.69,12.5,778750.2794,9586261.626
"1510","T13",93,"piquiarana","Caryocar glabrum","Caryocaraceae",36.7,"O","S",2,16.66,22.28,38.8,778747.8049,9586255.475
"1511","T13",94,"caramuxi","Pouteria hispida","Sapotaceae",42.7,"O","C",2,16.33,26.31,45.1,778747.7515,9586252.876
"1512","T13",95,"matamata preto","Eschweilera ovata","Lecythidaceae",37.7,"O","C",2,15.14,20.17,38.8,778740.2533,9586253.63
"1513","T13",96,"jatereu","Lecythis idatimon","Lecythidaceae",35.2,"O","C",2,16.36,21.68,35.4,778737.0435,9586257.397
"1514","T13",97,"abiurana branca","Pouteria guianensis","Sapotaceae",18.1,"O","S",2,18.02,24.59,18.4,778734.3279,9586262.354
"1515","T13",98,"louro preto","Nectandra cuspidata","Lauraceae",14.9,"O","S",2,13.77,16.75,15.5,778720.2313,9586261.943
"1516","T13",99,"arataciu","Sagotia racemosa","Euphorbiaceae",10.4,"O","S",2,10.16,13.23,10.4,778717.8863,9586262.092
"1517","T13",100,"matamata preto","Eschweilera ovata","Lecythidaceae",20.5,"O","S",2,14.25,19.61,20.8,778717.4169,9586262.101
"1518","T13",101,"copaiba","Copaifera reticulata","Fabaceae",20.6,"O","S",2,19.33,25.53,21.6,778715.0637,9586261.85
"1519","T13",102,"casca seca","Licania canescens","Chrysobalanaceae",67,"O","C",1,19.08,31.38,66.9,778711.4791,9586270.225
"1520","T13",103,"morta",NA,NA,42.3,"O",NA,NA,NA,5.12,42.1,778707.7444,9586271.302
"1521","T13",104,"jatereu","Lecythis idatimon","Lecythidaceae",13.1,"O","S",2,12.74,14.86,13.6,778700.9939,9586262.739
"1522","T13",105,"seringarana","Micrandra minor","Euphorbiaceae",33.3,"O","C",2,18.19,26.78,33.8,778700.9856,9586262.339
"1523","T13",106,"fava amargosa","Vataireopsis speciosa","Fabaceae",37.4,"O","C",2,18.04,28.39,38.8,778699.1162,9586262.778
"1524","T13",107,"matamata branco","Eschweilera coriacea","Lecythidaceae",51.3,"O","C",2,19.28,28.45,50.4,778696.2319,9586259.536
"1525","T13",108,"breu barrote","Tetragastris panamensis","Burseraceae",20.6,"O","S",2,16.62,23.87,21,778690.1893,9586262.561
"1526","T13",109,"ingarana","Inga sp.","Fabaceae",10.8,"O","S",2,13.67,17.31,10.9,778692.0486,9586261.631
"1527","T13",110,"axixa","Sterculia pruriens","Malvaceae",30.1,"O","S",2,16.62,23.87,32.2,778686.8851,9586261.737
"1528","T13",111,"ingarana","Inga sp.","Fabaceae",18.8,"O","S",2,16.33,21.7,19.6,778686.4423,9586263.038
"1529","T13",112,"tachi preto","Tachigali myrmecophila","Fabaceae",18.4,"O","S",2,14.63,24.38,20.8,778683.6258,9586263.096
"1530","T13",113,"capueiro","Rinorea guianensis","Violaceae",17.8,"O","S",2,16.45,18.97,17.9,778672.8172,9586262.719
"1531","T13",114,"matamata branco","Eschweilera coriacea","Lecythidaceae",42,"O","S",2,19.63,27.08,43,778668.4959,9586258.106
"1532","T13",115,"caramuxi","Pouteria hispida","Sapotaceae",55.1,"O","E",1,20.03,33.85,55.6,778665.2511,9586260.174
"1533","T13",116,"matamata branco","Eschweilera coriacea","Lecythidaceae",37.5,"O","C",2,16.02,23.06,37.7,778666.3133,9586266.153
"1534","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,"O","S",2,8.43,12.81,15,778663.429,9586262.912
"1535","T13",118,"abiurana casca fina","Pouteria retinervis","Sapotaceae",10.1,"O","S",2,12.18,17.57,10.1,778659.6841,9586263.489
"1536","T13",119,"macaranduba","Manilkara huberi","Sapotaceae",40.4,"O","E",1,22.86,26.38,40.6,778654.9818,9586263.185
"1537","T13",120,"joao-mole","Neea oppositifolia","Nyctaginaceae",48.4,"O","E",1,22.53,33.53,49.3,778655.0887,9586268.384
"1538","T13",121,"piquiarana","Caryocar glabrum","Caryocaraceae",38.1,"O","C",2,21.71,26.83,36.7,778653.4954,9586259.415
"1539","T13",122,"jatereu","Lecythis idatimon","Lecythidaceae",41,"O","C",2,14.93,33.08,41.7,778653.244,9586270.023
"1540","T13",123,"caramuxi","Pouteria hispida","Sapotaceae",43.5,"O","C",2,21.29,32.33,43.9,778641.4348,9586266.665
"1541","T13",124,"coquirana","Chrysophyllum sanguinolentum","Sapotaceae",36.1,"O","C",2,23.74,30.7,36.1,778637.2163,9586267.051
"1542","T13",125,"jutai","Hymenaea parvifolia","Fabaceae",42.5,"O","E",1,23.12,30.4,43.1,778631.9027,9586259.859
"1543","T13",126,"abiurana branca","Pouteria guianensis","Sapotaceae",42.9,"O","C",2,23.71,31.18,43.1,778628.5552,9586256.927
"1544","T13",127,"tamaquare","Caraipa grandifolia","Calophyllaceae",22,"O","S",2,19.86,28.47,22.5,778627.2971,9586264.255
"1545","T13",128,"pintadinho","Poeppigia procera","Fabaceae",36.5,"O","S",2,16.77,27.53,36.9,778621.6498,9586263.671
"1546","T13",129,"jatereu","Lecythis idatimon","Lecythidaceae",20.3,"O","S",2,19.07,25.72,20.4,778620.7254,9586264.39
"1547","T13",130,"tachi vermelho","Tachigali paniculata","Fabaceae",72,"O","E",1,24.56,33.35,73,778614.0036,9586257.227
"1548","T13",131,"guajara cinza","Pouteria sp.","Sapotaceae",38.7,"O","C",2,25.18,29.79,39,778613.0998,9586258.946
"1549","T13",132,"macaranduba","Manilkara huberi","Sapotaceae",53,"O","C",2,22.58,27.88,53.4,778611.51,9586272.981
"1550","T13",133,"parajuba","Manilkara bidentata","Sapotaceae",42.1,"O","C",2,17.96,28.69,48.1,778607.7609,9586273.358
"1551","T14",1,"matamata branco","Eschweilera coriacea","Lecythidaceae",58.4,"O","C ",2,22.36,36.97,59.5,779197.9969,9586775.08
"1552","T14",2,"angelim rajado","Zygia racemosa","Fabaceae",50.3,"O","C",2,24.13,37.42,50.7,779201.5828,9586763.692
"1553","T14",3,"jarana","Lecythis lurida","Lecythidaceae",72.4,"O","E",1,29.5,45.53,74,779206.1682,9586769.93
"1554","T14",4,"guajara-bolacha","Pouteria oppositifolia","Sapotaceae",71.2,"O","E",1,27.66,44.17,70.3,779211.7236,9586766.146
"1555","T14",5,"jatereu","Lecythis idatimon","Lecythidaceae",22.2,"O","S",2,12.23,22.08,22.2,779213.7727,9586770.905
"1556","T14",6,"tachi preto","Tachigali myrmecophila","Fabaceae",15.4,"O","S",2,11.8,21.31,15.3,779214.4478,9586769.005
"1557","T14",7,"tachirana","Stryphnodendron paniculatum","Fabaceae",19.8,"O","S",2,14.42,25.21,22.1,779215.8503,9586769.015
"1558","T14",8,"macaranduba","Manilkara huberi","Sapotaceae",13.1,"O","S",2,13.19,20.78,13.3,779222.8489,9586768.971
"1559","T14",9,"mato",NA,NA,17.1,"O","S",2,15.34,20.88,17.8,779225.5863,9586768.497
"1560","T14",10,"louro preto","Ocotea cernua","Lauraceae",42.4,"O","C",2,25.44,38.12,43.7,779226.4628,9586768.075
"1561","T14",11,"caramuxi","Pouteria hispida","Sapotaceae",10,"O","S",2,9.36,14.73,10.5,779228.7821,9586767.961
"1562","T14",12,"abiurana branca","Pouteria guianensis","Sapotaceae",19.1,"O","S",2,11.45,20.7,20,779230.2116,9586768.17
"1563","T14",13,"taperebarana","Spondias sp.","Anacardiaceae",11.5,"O","S",2,6.92,11.2,11.7,779236.2382,9586767.845
"1564","T14",14,"ingarana","Inga sp.","Fabaceae",48.3,"O","C",1,20.06,33.6,49.2,779238.1002,9586767.802
"1565","T14",15,"jatereu","Lecythis idatimon","Lecythidaceae",21,"O","S",2,17.7,27.6,21.9,779240.5552,9586765.255
"1566","T14",16,"abiurana","Pouteria gongrijpii","Sapotaceae",53.4,"O","S",1,18.27,34.38,53.6,779250.7756,9586764.864
"1567","T14",17,"breu vermelho","Protium hebetatum","Burseraceae",15,"O","S",2,10.1,15.4,16.1,779272.6488,9586760.884
"1568","T14",18,"jatereu","Lecythis idatimon","Lecythidaceae",22.5,"O","S",2,15.02,21.33,22.7,779281.0083,9586760.545
"1569","T14",19,"matamata branco","Eschweilera coriacea","Lecythidaceae",80,"O","E",1,30.63,47.27,81,779280.9273,9586759.951
"1570","T14",20,"matamata branco","Eschweilera coriacea","Lecythidaceae",42.7,"O","C",2,13.96,27.96,44.1,779287.0231,9586766.992
"1571","T14",21,"andirobarana","Guarea guidonia","Meliaceae",24.2,"O","S",2,16.55,24.85,25.1,779287.9394,9586760.005
"1572","T14",22,"axixa","Sterculia pruriens","Malvaceae",39.6,"O","S",2,18.39,32.7,40.6,779287.6965,9586758.221
"1573","T14",23,"abiurana branca","Pouteria guianensis","Sapotaceae",19.9,"O","S",2,11.45,18.1,19.9,779290.2318,9586759.693
"1574","T14",24,"jatereu","Lecythis idatimon","Lecythidaceae",19.7,"O","S",2,9.84,16.29,20.2,779293.8457,9586758.797
"1575","T14",25,"jatereu","Lecythis idatimon","Lecythidaceae",24.7,"O","S",2,12.4,20.1,25.3,779294.0065,9586759.978
"1576","T14",26,"caramuxi","Pouteria hispida","Sapotaceae",52.2,"O","C",1,22.02,34.35,52.6,779296.7048,9586762.646
"1577","T14",27,"inga branco","Inga thibaudiana","Fabaceae",17.6,"O","S",1,15.48,24.67,18.4,779301.1948,9586757.897
"1578","T14",28,"louro preto","Ocotea cernua","Lauraceae",15.6,"O","S",2,9.53,15.79,17.1,779304.8897,9586757.595
"1579","T14",29,"matamata branco","Eschweilera coriacea","Lecythidaceae",17.1,"O","S",2,12.75,17.41,17.5,779306.1706,9586756.715
"1580","T14",30,"morta",NA,NA,37.9,"O",NA,NA,NA,2.87,37.3,779310.2969,9586756.153
"1581","T14",31,"cucutitiriba","Pouteria sp.","Sapotaceae",28.8,"O","C",2,16.94,27.59,30.2,779314.5312,9586756.383
"1582","T14",32,"breu barrote","Tetragastris panamensis","Burseraceae",18.2,"O","S",2,9.81,16.86,18.6,779316.2043,9586754.952
"1583","T14",33,"abiurana","Pouteria gongrijpii","Sapotaceae",57.2,"O","S",1,22.93,34.02,57.5,779320.1146,9586763.091
"1584","T14",34,"jatereu","Lecythis idatimon","Lecythidaceae",48,"O","S",2,10.15,16.25,48.1,779325.4413,9586764.485
"1585","T14",35,"jarana","Lecythis lurida","Lecythidaceae",45.3,"O","C",1,20.03,31.92,45.7,779324.2396,9586748.804
"1586","T14",37,"abiurana branca","Pouteria guianensis","Sapotaceae",11,"O","S",2,11.89,18.25,11.1,779337.4552,9586753.261
"1587","T14",38,"jatereu","Lecythis idatimon","Lecythidaceae",26.4,"O","C",1,17.2,31.46,26.4,779338.8306,9586753.074
"1588","T14",39,"abiurana","Pouteria gongrijpii","Sapotaceae",37,"O","C",2,25.28,43.24,38,779340.0708,9586748.464
"1589","T14",40,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",39.2,"O","C",2,22.19,34.6,40.3,779341.0424,9586755.598
"1590","T14",41,"jatereu","Lecythis idatimon","Lecythidaceae",38.6,"O","C",2,28.78,9.22,39.1,779341.9863,9586755.672
"1591","T14",42,"jatereu","Lecythis idatimon","Lecythidaceae",29.2,"O","S",2,16.95,31.24,29.4,779342.4984,9586752.574
"1592","T14",43,"matamata branco","Eschweilera coriacea","Lecythidaceae",12.5,"O","S",2,14.3,23.08,12.6,779345.3033,9586752.596
"1593","T14",44,"arataciu","Sagotia racemosa","Euphorbiaceae",11.2,"O","S",2,13.48,20.69,11.8,779349.2272,9586750.548
"1594","T14",45,"ingarana","Inga sp.","Fabaceae",14.1,"O","S",2,13.87,20.97,14.3,779349.7936,9586751.278
"1595","T14",46,"matamata branco","Eschweilera coriacea","Lecythidaceae",53.1,"O","C",2,25.58,42.28,53.4,779350.9946,9586760.097
"1596","T14",47,"piquiarana","Caryocar glabrum","Caryocaraceae",76.4,"O","C",2,24.09,37.17,79,779351.2898,9586745.12
"1597","T14",48,"matamata branco","Eschweilera coriacea","Lecythidaceae",36,"O","C",2,22.64,35.11,36.1,779351.1549,9586744.129
"1598","T14",49,"matamata branco","Eschweilera coriacea","Lecythidaceae",49,"O","C",2,25.28,41.78,51.5,779357.0753,9586749.883
"1599","T14",50,"jatereu","Lecythis idatimon","Lecythidaceae",21.1,"O","S",2,17.69,26.53,21.7,779367.2023,9586748.806
"1600","T14",51,"jatereu","Lecythis idatimon","Lecythidaceae",21.8,"O","S",2,12.82,23.18,21.9,779369.0227,9586748.457
"1601","T14",53,"inga vermelho","Inga alba","Fabaceae",35.1,"O","S",2,13.73,24.16,35.8,779393.5055,9586744.892
"1602","T14",54,"axixa","Sterculia pruriens","Malvaceae",18.8,"O","S",2,14.24,20,20.2,779407.1712,9586742.984
"1603","T14",55,"macucu","Licania guianensis","Chrysobalanaceae",14,"O","S",2,11.24,17.41,14.1,779408.5222,9586742.715
"1604","T14",56,"freijo branco","Cordia scabrifolia","Boraginaceae",41,"O","C",2,18.74,31.67,41.6,779406.5873,9586733.006
"1605","T14",57,"matamata branco","Eschweilera coriacea","Lecythidaceae",43,"O","C",2,13.2,24.33,43.3,779415.7968,9586738.104
"1606","T14",58,"pau santo","Zollernia paraensis","Fabaceae",89.3,"O","C",1,18.66,33.51,89.9,779421.2694,9586736.198
"1607","T14",59,"fava orelha-de-macaco","Enterolobium schomburgkii","Fabaceae",84.4,"O","E",1,33.47,46.2,84.4,779432.2231,9586735.952
"1608","T14",60,"mapatirana","Pourouma minor","Urticaceae",41.1,"O","E",1,16.48,31,41.2,779435.3659,9586734.103
"1609","T14",61,"axixa","Sterculia pruriens","Malvaceae",41.6,"O","C",2,16.71,40.2,NA,779440.1138,9586733.258
"1610","T14",62,"capueiro","Rinorea guianensis","Violaceae",13.2,"O","S",2,7.73,14.59,NA,779446.8286,9586734.061
"1611","T14",63,"capueiro","Rinorea guianensis","Violaceae",22,"O","C",2,15.12,24.86,NA,779450.4507,9586733.442
"1612","T14",64,"abiu cramuri",NA,NA,42.7,"O","C",2,24.98,34.74,NA,779451.0667,9586735.358
"1613","T14",65,"tachirana","Stryphnodendron paniculatum","Fabaceae",40.1,"O","C",2,17.91,32.77,NA,779452.4348,9586742.223
"1614","T14",66,"capueiro","Rinorea guianensis","Violaceae",21,"O","C",2,19.83,29.42,21.2,779455.6293,9586732.41
"1615","T14",67,"breu barrote","Tetragastris panamensis","Burseraceae",36,"O","S",2,17.55,36.74,37,779464.0664,9586734.807
"1616","T14",68,"capueiro","Rinorea guianensis","Violaceae",10.2,"O","S",2,8.92,14.16,10.3,779465.0468,9586730.329
"1617","T14",69,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",19.2,"O","S",2,17.09,35.78,19.4,779465.1445,9586730.819
"1618","T14",70,"abiurana","Pouteria gongrijpii","Sapotaceae",40.7,"O","E",1,22.83,41.85,41.4,779467.758,9586731.012
"1619","T14",71,"parajuba","Manilkara bidentata","Sapotaceae",29.8,"O","C",1,22.67,36.82,30.9,779471.2042,9586729.51
"1620","T14",72,"coracao-de-negro","Swartzia corrugata","Fabaceae",22.1,"O","S",2,12.57,19.29,22.1,779473.025,9586729.249
"1621","T14",73,"capueiro","Rinorea guianensis","Violaceae",11,"O","S",1,11.09,15.75,12,779487.3336,9586725.758
"1622","T14",74,"matamata preto","Eschweilera ovata","Lecythidaceae",17.9,"O","S",1,4.22,6.58,18,779491.3058,9586726
"1623","T14",75,"capueiro","Rinorea guianensis","Violaceae",11.7,"O","S",1,8.02,11.18,12.2,779495.2074,9586725.746
"1624","T14",76,"tauari","Couratari stellata","Lecythidaceae",55,"O","E",1,24.39,38.95,56,779502.9118,9586724.547
"1625","T14",77,"matamata branco","Eschweilera coriacea","Lecythidaceae",41,"O","C",2,21.42,33.41,42.1,779503.8766,9586724.409
"1626","T14",78,"abiurana","Pouteria gongrijpii","Sapotaceae",39.2,"O","C",1,19.06,32.59,41,779504.4272,9586728.27
"1627","T14",79,"morta",NA,NA,52.2,"O",NA,NA,NA,1.85,52.1,779507.7452,9586730.827
"1628","T14",80,"capueiro","Rinorea guianensis","Violaceae",23.5,"O","S",2,16.49,26.85,23.5,779509.6231,9586723.287
"1629","T14",81,"abiurana","Pouteria gongrijpii","Sapotaceae",40.7,"O","S",1,19.66,30.5,42,779509.8749,9586728.503
"1630","T14",82,"abiurana","Pouteria gongrijpii","Sapotaceae",67.5,"O","E",1,26.71,42.65,71.8,779516.238,9586717.899
