base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,28.5,28.7,0.1,2,27.77,14.85,,,S,3,25,c025,,780465.4874,9585389.966
Cauaxi_PA,caramuxi,Pouteria hispida,Sapotaceae,FALSE,FALSE,,16.2,16.2,0,2,20.95,13.45,,,S,3,15,c015,,780461.5568,9585378.494
Cauaxi_PA,barrote,Tetragastris altissima,Burseraceae,FALSE,FALSE,,66.2,66.9,0.35,2,31.26,13.56,,,C,2,65,c065,Intermediate,780459.7487,9585391.419
Cauaxi_PA,barrote,Tetragastris altissima,Burseraceae,FALSE,FALSE,,52.6,52.7,0.05,2,36.35,18.52,,,C,2,55,c055,Intermediate,780461.2969,9585387.3
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,13.1,13.1,0,2,16.44,10,,,S,3,15,c015,,780457.3117,9585366.104
Cauaxi_PA,barrote vermelho,Tetragastris sp,Burseraceae,FALSE,FALSE,,66.2,66.8,0.3,2,33.9,20.97,,,C,2,65,c065,,780453.4757,9585354.599
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,17.6,17.7,0.05,2,18.65,13.72,,,S,3,15,c015,Shade-tolerant,780451.4367,9585351.708
Cauaxi_PA,louro preto,Nectandra cuspidata,Lauraceae,FALSE,FALSE,,23.5,23.6,0.05,2,19.44,13.89,,,S,1,25,c025,Intermediate,780449.3928,9585345.743
Cauaxi_PA,inga amarelo,Inga sp,Fabaceae,FALSE,FALSE,,11.1,11.1,0,2,6.81,4.6,,,S,1,15,c015,,780445.9338,9585335.647
Cauaxi_PA,guajara,Pouteria sp,Sapotaceae,FALSE,FALSE,,42,42,0,2,34.78,18.93,,,C,1,45,c045,Shade-tolerant,780441.5546,9585323.816
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,10.1,10.1,0,2,12.28,7.28,,,S,3,15,c015,,780437.7213,9585309.234
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,14,14.1,0.05,2,15.11,10.47,,,S,3,15,c015,Shade-tolerant,780435.4562,9585303.857
Cauaxi_PA,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,20.5,21.2,0.35,2,27.54,17.84,,,C,1,25,c025,Shade-tolerant,780439.3269,9585311.76
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,55.1,55.1,0,2,33.09,20.94,,,S,1,55,c055,,780443.0403,9585319.205
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,11.6,12,0.2,2,13.2,7.59,,,S,3,15,c015,,780441.8731,9585320.117
Cauaxi_PA,arataciu,Sagotia racemosa,Euphorbiaceae,FALSE,FALSE,,13.7,12.8,0,2,17.29,11.63,,,S,2,15,c015,Intermediate,780451.685,9585347.521
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,14.3,14.3,0,2,17.49,9.8,,,S,3,15,c015,Shade-tolerant,780454.7042,9585355.716
Cauaxi_PA,canela-de-jacamim,Rinorea pubiflora,Violaceae,FALSE,FALSE,,14.1,14.3,0.1,2,14.33,4.64,,,S,3,15,c015,,780466.2122,9585390.23
Cauaxi_PA,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,16.4,16.7,0.15,2,19.87,16.11,,,S,3,15,c015,,780469.036,9585396.954
Cauaxi_PA,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,FALSE,,11.7,10.8,0,2,12.76,8.72,,,S,3,15,c015,Intermediate,780468.6012,9585398.129
Cauaxi_PA,canela-de-jacamim,Rinorea pubiflora,Violaceae,FALSE,FALSE,,16.7,17,0.15,2,14.81,3.95,,,S,3,15,c015,,780474.8595,9585415.469
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,33.5,33.5,0,2,19.3,15.72,,,S,1,35,c035,,780478.4437,9585426.548
Cauaxi_PA,envira preta,Guatteria schomburgkiana,Annonaceae,FALSE,FALSE,,16.9,16.9,0,2,18.64,11.77,,,S,1,15,c015,Shade-tolerant,780481.7712,9585434.125
Cauaxi_PA,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,20.3,25.7,2.7,2,18.59,14.99,,,S,3,25,c025,,780485.2363,9585445.756
Cauaxi_PA,andirobarana,Guarea guidonia,Meliaceae,FALSE,FALSE,,28,28.3,0.15,2,24.44,10.24,,,S,2,25,c025,,780489.4814,9585458.146
Cauaxi_PA,tento,Ormosia grossa,Fabaceae,FALSE,FALSE,,10.3,10.4,0.05,2,15.58,9.48,,,S,3,15,c015,,780492.7511,9585468.307
Cauaxi_PA,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,36.8,36.8,0,2,24.21,16.24,,,S,2,35,c035,,780495.3027,9585470.509
Cauaxi_PA,burangica,Galipea trifoliata,Rutaceae,FALSE,FALSE,,14.2,14.3,0.05,2,12,7.99,,,S,2,15,c015,,780506.1782,9585510.414
Cauaxi_PA,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,86.8,86.8,0,2,34.57,21.1,,,C,1,85,c085,Shade-tolerant,780511.1444,9585510.986
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,45,51,3,2,38.76,23.23,,,C,1,45,c045,,780523.0932,9585554.903
Cauaxi_PA,barrote,Tetragastris altissima,Burseraceae,FALSE,FALSE,,65.5,65.6,0.05,2,31.04,22.87,,,C,1,65,c065,Intermediate,780524.5758,9585566.965
Cauaxi_PA,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,FALSE,,11.1,11.2,0.05,2,20.01,8.79,,,S,2,15,c015,Shade-tolerant,780525.4704,9585575.63
Cauaxi_PA,goiabinha,Myrcia splendens,Myrtaceae,FALSE,FALSE,,14.8,14.9,0.05,2,14.22,10.89,,,S,3,15,c015,,780527.5952,9585583.165
Cauaxi_PA,envira,Xylopia sp,Annonaceae,FALSE,FALSE,,12.8,13,0.1,2,14.94,10.87,,,S,3,15,c015,,780529.4999,9585588.653
Cauaxi_PA,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,21.6,28.9,3.65,2,22.09,12.19,,,S,2,25,c025,,780531.9381,9585595.365
Cauaxi_PA,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,58,59.2,0.6,2,43.88,26.96,,,E,1,55,c055,Shade-tolerant,780534.8894,9585602.904
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,32.4,33.1,0.35,2,31.44,16.08,,,C,1,35,c035,,780536.0017,9585606.552
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,10.6,10.9,0.15,2,16.17,11.28,,,S,1,15,c015,,780540.9976,9585619.427
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,12,12.5,0.25,2,16.84,8.64,,,S,1,15,c015,Shade-tolerant,780540.9467,9585620.458
Cauaxi_PA,axixa,Sterculia pruriens,Malvaceae,FALSE,FALSE,,56.4,56.8,0.2,2,36.63,25.84,,,E,1,55,c055,,780543.5784,9585619.502
Cauaxi_PA,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,46.2,46.3,0.05,2,32.62,25,,,C,1,45,c045,Shade-tolerant,780552.7729,9585638.955
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,75,75,0,2,42.3,23.03,,,E,1,75,c075,,780556.6939,9585656.779
Cauaxi_PA,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,FALSE,,20.2,20.8,0.3,2,16.09,12.84,,,S,2,25,c025,Shade-tolerant,780556.0635,9585662.073
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,18.2,18.6,0.2,2,15.41,9.32,,,S,2,15,c015,,780556.8332,9585663.313
Cauaxi_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,40,40.4,0.2,2,31.54,21.37,,,E,1,45,c045,,780568.6283,9585689.926
Cauaxi_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,54.5,55.1,0.3,2,41.29,26.72,,,E,1,55,c055,,780574.0842,9585699.087
Cauaxi_PA,burangica,Galipea trifoliata,Rutaceae,FALSE,FALSE,,10.9,11.1,0.1,2,8.14,2.57,,,S,2,15,c015,,780573.8753,9585708.787
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,56,56,0,2,35.58,21.69,,,E,1,55,c055,,780575.9606,9585711.575
Cauaxi_PA,axixa,Sterculia pruriens,Malvaceae,FALSE,FALSE,,10.3,13.1,1.4,2,11.22,4.44,,,S,1,15,c015,,780576.9889,9585718.799
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,22.1,22.3,0.1,2,20.63,14.69,,,S,2,25,c025,,780590.1552,9585755.045
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,17.7,18.2,0.25,2,18.87,8.28,,,S,2,15,c015,,780593.0556,9585763.615
Cauaxi_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,38.5,38.8,0.15,2,31.24,23.69,,,C,2,35,c035,,780596.2358,9585766.512
Cauaxi_PA,tento,Ormosia grossa,Fabaceae,FALSE,FALSE,,15.7,15.9,0.1,2,14.32,9.97,,,S,2,15,c015,,780595.4938,9585770.327
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,36.5,36.6,0.05,2,33.07,19.33,,,C,2,35,c035,,780586.3568,9585766.555
Cauaxi_PA,tanibuca,Terminalia amazonia,Combretaceae,FALSE,FALSE,,42,46,2,2,30.29,20.4,,,C,2,45,c045,,780594.5684,9585742.298
Cauaxi_PA,parajuba,Manilkara bidentata,Sapotaceae,FALSE,FALSE,,56,56.5,0.25,2,34.83,22.89,,,C,2,55,c055,,780578.4274,9585747.655
Cauaxi_PA,parajuba,Manilkara bidentata,Sapotaceae,FALSE,FALSE,,55.4,55.6,0.1,2,30.04,19.21,,,C,2,55,c055,,780563.1834,9585708.619
Cauaxi_PA,abiurana casca fina,Pouteria retinervis,Sapotaceae,FALSE,FALSE,,35,45,5,2,24.96,17.63,,,S,2,35,c035,,780577.6459,9585694.248
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,35.3,36.3,0.5,2,27.65,16.51,,,C,2,35,c035,,780569.8403,9585685.94
Cauaxi_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,44,44.7,0.35,2,29.49,21.53,,,C,2,45,c045,,780561.515,9585660.093
Cauaxi_PA,jutai-mirim,Hymenaea parvifolia,Fabaceae,FALSE,FALSE,,40.5,40.7,0.1,2,32.13,25.12,,,C,2,45,c045,,780546.335,9585653.45
Cauaxi_PA,jutai-pororoca,Dialium guianense,Fabaceae,FALSE,FALSE,,42,42.2,0.1,2,30.53,20.93,,,C,2,45,c045,Intermediate,780535.8048,9585627.391
Cauaxi_PA,jatoba,Hymenaea courbaril,Fabaceae,FALSE,FALSE,,38.6,48.6,5,2,39.68,25.05,,,C,2,35,c035,Emergent,780547.4819,9585609.98
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,39.3,39.6,0.15,2,26.22,17.76,,,S,2,35,c035,Shade-tolerant,780502.5267,9585517.107
Cauaxi_PA,barrote,Tetragastris altissima,Burseraceae,FALSE,FALSE,,45,45.9,0.45,2,27.27,21.5,,,S,2,45,c045,Intermediate,780482.7684,9585470.702
Cauaxi_PA,seringarana,Micrandra minor,Euphorbiaceae,FALSE,FALSE,,41,42.2,0.6,2,33.68,27.98,,,C,2,45,c045,,780480.8817,9585465.195
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,60.7,62.2,0.75,2,38.09,31.32,,,C,2,65,c065,,780497.9915,9585459.845
Cauaxi_PA,iperana,Eperua bijuga,Fabaceae,FALSE,FALSE,,41.5,41.6,0.05,2,21.22,15.34,,,C,2,45,c045,,780478.453,9585452.182
Cauaxi_PA,abiurana branca,Pouteria guianensis,Sapotaceae,FALSE,FALSE,,49.9,49.9,0,2,30.45,25.12,,,C,2,45,c045,,780479.7161,9585449.699
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,37.3,38.5,0.6,2,31.18,23.01,,,C,2,35,c035,,780481.9493,9585419.193
Cauaxi_PA,ucuuba,Virola michelii,Myristicaceae,FALSE,FALSE,,44.4,45.2,0.4,2,34.48,26.49,,,C,2,45,c045,,780482.8953,9585418.869
Cauaxi_PA,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,FALSE,,45,50,2.5,2,28.89,20.1,,,S,2,45,c045,Intermediate,780467.1355,9585416.065
Cauaxi_PA,pau-jacare,Laetia procera,Salicaceae,FALSE,FALSE,,37.5,38.9,0.7,2,29.72,23.63,,,C,2,35,c035,Pioneer,780480.3824,9585408.45
Cauaxi_PA,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,FALSE,,43.9,43.9,0,2,29.72,21.07,,,S,2,45,c045,Intermediate,780456.9119,9585390.853
Cauaxi_PA,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,FALSE,FALSE,,73.3,74.1,0.4,2,37.66,24.46,,,C,2,75,c075,,780453.7648,9585384.753
Cauaxi_PA,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,55,62,3.5,2,40.36,35.26,,,C,2,55,c055,,780448.7336,9585370.068
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,56,60,2,2,44.39,31.69,,,C,2,55,c055,,780449.252,9585317.589
Cauaxi_PA,parajuba,Manilkara bidentata,Sapotaceae,FALSE,FALSE,,39.8,40.7,0.45,2,31.35,26.63,,,S,2,35,c035,,780443.5866,9585307.224
Cauaxi_PA,uxi,Endopleura uchi,Humiriaceae,FALSE,FALSE,,37.5,38,0.25,2,29.66,23.62,,,S,2,35,c035,,780440.5953,9585303.121
Cauaxi_PA,timborana,Pseudopiptadenia suaveolens,Fabaceae,FALSE,FALSE,,50,50.3,0.15,2,39,25.53,,,E,1,55,c055,Intermediate,779050.4795,9585210.041
Cauaxi_PA,casca seca,Licania canescens,Chrysobalanaceae,FALSE,FALSE,,43,43.1,0.05,2,32.61,18.53,,,S,2,45,c045,,779050.5577,9585206.698
Cauaxi_PA,uxirana,Sacoglottis guianensis,Humiriaceae,FALSE,FALSE,,33.8,34.2,0.2,2,30.72,18.91,,,S,2,35,c035,,779054.6689,9585197.714
Cauaxi_PA,ucuuba,Virola michelii,Myristicaceae,FALSE,FALSE,,33.7,35.9,1.1,2,53.7,30.34,,,S,1,35,c035,,779054.1793,9585180.499
Cauaxi_PA,tanibuca,Terminalia amazonia,Combretaceae,FALSE,TRUE,,55,,,2,43.06,36.23,,,E,1,55,c055,,779053.4956,9585166.624
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,15.5,15.7,0.1,2,21.6,10.71,,,S,2,15,c015,,779054.8273,9585152.796
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,10.8,10.9,0.05,2,14.93,7.76,,,S,2,15,c015,,779054.8944,9585149.931
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,23.2,22.4,0,2,19.27,8.99,,,S,2,25,c025,,779056.3006,9585123.68
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,TRUE,,10.8,,,2,10.94,6.42,,,S,2,15,c015,,779056.0786,9585099.302
Cauaxi_PA,inga,Inga marginata,Fabaceae,FALSE,FALSE,,20.2,20.5,0.15,2,22.38,14.35,,,S,2,25,c025,,779056.3914,9585085.929
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,18.9,19.3,0.2,2,21.26,14.33,,,S,3,15,c015,,779057.2397,9585079.258
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,TRUE,,11,,,2,7.28,4.93,,,S,3,15,c015,,779057.4402,9585074.962
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,26.5,26.7,0.1,2,25.35,17.61,,,S,3,25,c025,,779057.7542,9585052.987
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,22.4,22.8,0.2,2,13.4,7.94,,,S,2,25,c025,,779057.2852,9585047.719
Cauaxi_PA,carapanauba,Aspidosperma excelsum,Apocynaceae,FALSE,FALSE,,92.1,94.4,1.15,2,40.44,29.29,,,E,1,95,c095,,779052.6026,9585033.751
Cauaxi_PA,uxi,Endopleura uchi,Humiriaceae,FALSE,FALSE,,74.7,75.9,0.6,2,42.22,27.36,,,E,1,75,c075,,779053.904,9585020.878
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,42.3,42.5,0.1,2,35.91,21.13,,,S,2,45,c045,,779054.3374,9585019.455
Cauaxi_PA,louro,Ocotea canaliculata,Lauraceae,FALSE,FALSE,,40.2,44,1.9,2,36.83,20.8,,,C,2,45,c045,,779057.7728,9585007.033
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,TRUE,,12.3,,,2,11.92,9.13,,,S,2,15,c015,,779058.2387,9584999.638
Cauaxi_PA,louro vermelho,Sextonia rubra,Lauraceae,FALSE,TRUE,,87.6,,,2,50.14,30.34,,,E,1,85,c085,,779047.7423,9584992.057
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,17.5,17.9,0.2,2,13.95,10.97,,,E,1,15,c015,Shade-tolerant,779056.08,9584983.6
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,24.9,25.2,0.15,2,20.76,14.2,,,S,2,25,c025,,779056.2544,9584972.301
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,38.9,41.2,1.15,2,29.42,18.12,,,S,1,35,c035,,779055.8292,9584966.443
Cauaxi_PA,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,36.7,38.3,0.8,2,20.33,10.65,,,C,1,35,c035,,779053.2852,9584959.021
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,11.1,12,0.45,2,15.66,8.85,,,S,2,15,c015,,779052.2832,9584924.497
Cauaxi_PA,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,55,55,0,2,41.59,25.59,,,E,1,55,c055,Shade-tolerant,779051.2656,9584903.325
Cauaxi_PA,tachi branco,Tachigali paniculata,Fabaceae,FALSE,FALSE,,37.2,47.3,5.05,2,29,17.23,,,E,1,35,c035,Intermediate,779048.3073,9584893.397
Cauaxi_PA,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,16,16,0,2,17.47,10.37,,,S,2,15,c015,,779050.8853,9584880.943
Cauaxi_PA,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,11.5,12,0.25,2,15.63,8.62,,,S,2,15,c015,,779050.1334,9584848.089
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,58.8,59.1,0.15,2,30.22,17.67,,,C,1,55,c055,,779048.6869,9584838.598
Cauaxi_PA,uxi,Endopleura uchi,Humiriaceae,FALSE,FALSE,,89.8,92.5,1.35,2,39.47,28.68,,,E,1,85,c085,,779045.6656,9584830.101
Cauaxi_PA,papo-de-mutum,Lacunaria jenmanii,Ochnaceae,FALSE,TRUE,,24.5,,,2,23.65,16.15,,,S,2,25,c025,,779047.7219,9584793.363
Cauaxi_PA,barrote,Tetragastris altissima,Burseraceae,FALSE,FALSE,,47,48,0.5,2,31.86,13.08,,,C,1,45,c045,Intermediate,779038.5006,9584782.168
Cauaxi_PA,ucurana,Sloanea guianensis,Elaeocarpaceae,FALSE,FALSE,,70,70.1,0.05,2,23.11,13.98,,,E,1,75,c075,,779048.1333,9584770.96
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,18.7,19.7,0.5,2,21.03,14.79,,,S,3,15,c015,,779048.0963,9584769.532
Cauaxi_PA,uxirana,Sacoglottis guianensis,Humiriaceae,FALSE,FALSE,,42.5,43.4,0.45,2,15.27,12.07,,,C,1,45,c045,,779044.7886,9584757.707
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,14.6,15.1,0.25,2,18.31,12.98,,,S,3,15,c015,,779047.2667,9584745.256
Cauaxi_PA,mapatirana,Pourouma villosa,Urticaceae,FALSE,FALSE,,39.8,40,0.1,2,27.41,15.95,,,C,1,35,c035,,779042.4066,9584743
Cauaxi_PA,uxi,Endopleura uchi,Humiriaceae,FALSE,FALSE,,10.2,10.3,0.05,2,15.14,8.04,,,S,2,15,c015,,779046.921,9584731.925
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,10.1,10.5,0.2,2,17.04,9.72,,,S,2,15,c015,,779046.8099,9584727.64
Cauaxi_PA,pau-jacare,Laetia procera,Salicaceae,FALSE,FALSE,,64.2,64.6,0.2,2,37.16,29.35,,,E,1,65,c065,Pioneer,779042.6655,9584714.408
Cauaxi_PA,caramuxi,Pouteria hispida,Sapotaceae,FALSE,FALSE,,54.1,54.3,0.1,2,35.95,23.84,,,E,1,55,c055,,779046.6518,9584713.828
Cauaxi_PA,matamata,Eschweilera parviflora,Lecythidaceae,FALSE,FALSE,,49.4,49.3,0,2,29.42,18.69,,,C,1,45,c045,,779051.0208,9584728.007
Cauaxi_PA,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,82.2,84.7,1.25,2,45.73,36.88,,,E,1,85,c085,Shade-tolerant,779054.3532,9584740.784
Cauaxi_PA,piquia,Caryocar villosum,Caryocaraceae,FALSE,FALSE,,150.7,150.7,0,2,36.63,24.01,,,C,1,155,c155,Emergent,779053.9744,9584753.181
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,21.5,21.8,0.15,2,26.84,19.59,,,C,2,25,c025,,779048.1234,9584762.861
Cauaxi_PA,molongo,Ambelania acida,Apocynaceae,FALSE,FALSE,,10.3,10.6,0.15,2,9.02,6.27,,,S,2,15,c015,,779049.6806,9584792.359
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,TRUE,,31.8,,,2,23.23,18.75,,,S,1,35,c035,,779049.7793,9584796.168
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,12.5,13,0.25,2,13.37,11.33,,,S,2,15,c015,Shade-tolerant,779050.0386,9584806.166
Cauaxi_PA,inga,Inga marginata,Fabaceae,FALSE,FALSE,,11.7,12,0.15,2,19.14,14.33,,,S,2,15,c015,,779049.5037,9584823.808
Cauaxi_PA,uxirana,Sacoglottis guianensis,Humiriaceae,FALSE,FALSE,,21.8,21.8,0,2,30.19,18.29,,,S,2,25,c025,,779049.8247,9584836.186
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,FALSE,,49.5,50.7,0.6,2,29.26,15.96,,,C,1,45,c045,,779052.071,9584845.657
Cauaxi_PA,macucu,Licania guianensis,Chrysobalanaceae,FALSE,TRUE,,37.8,,,2,43.68,30.34,,,C,1,35,c035,,779050.5062,9584854.749
Cauaxi_PA,inga,Inga marginata,Fabaceae,FALSE,FALSE,,80,81,0.5,2,39.01,22.4,,,E,1,85,c085,,779057.4891,9584861.714
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,TRUE,,24.8,,,2,18.7,10.57,,,S,1,25,c025,Shade-tolerant,779051.0494,9584875.698
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,35.8,36,0.1,2,16.51,8.77,,,S,1,35,c035,,779051.6321,9584890.452
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,23.3,23.2,0,2,26.08,15.49,,,S,2,25,c025,Shade-tolerant,779052.1598,9584911.747
Cauaxi_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,FALSE,,15.6,16.3,0.35,2,19.86,11.52,,,S,1,15,c015,,779055.6769,9584954.676
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,40.5,47.5,3.5,2,37.78,32.68,,,S,1,45,c045,Shade-tolerant,779057.2747,9584958.732
Cauaxi_PA,guajara,Pouteria sp,Sapotaceae,FALSE,FALSE,,54.8,60,2.6,2,47.88,31.28,,,E,1,55,c055,Shade-tolerant,779057.4099,9584959.212
Cauaxi_PA,merauba,Mouriri collocarpa,Melastomataceae,FALSE,TRUE,,41.2,,,2,33.41,22.3,,,S,1,45,c045,,779061.3298,9584973.159
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,33.5,34.5,0.5,2,36.6,20.47,,,S,2,35,c035,,779056.9565,9584980.592
Cauaxi_PA,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,43.6,44.3,0.35,2,40.74,24.67,,,C,1,45,c045,,779058.5451,9584990.046
Cauaxi_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,TRUE,,47.9,,,2,43.02,25.16,,,C,1,45,c045,,779060.0031,9584996.32
Cauaxi_PA,carapanauba,Aspidosperma excelsum,Apocynaceae,FALSE,FALSE,,91,91,0,2,46.63,30.22,,,E,1,95,c095,,779062.3345,9585000.813
Cauaxi_PA,casca seca,Licania canescens,Chrysobalanaceae,FALSE,FALSE,,62.4,62.4,0,2,31.95,16.86,,,C,1,65,c065,,779059.7453,9585032.006
Cauaxi_PA,anani,Symphonia globulifera,Clusiaceae,FALSE,FALSE,,46.1,46.3,0.1,2,35,19.14,,,C,1,45,c045,,779060.2429,9585049.222
Cauaxi_PA,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,87.8,88.5,0.35,2,43.14,29.06,,,E,1,85,c085,Shade-tolerant,779063.1639,9585052.635
Cauaxi_PA,inga,Inga marginata,Fabaceae,FALSE,FALSE,,44.1,46.7,1.3,2,38.76,19.74,,,E,1,45,c045,,779057.7284,9585079.748
Cauaxi_PA,angelim amarelo,Hymenolobium heterocarpum,Fabaceae,FALSE,FALSE,,55,55,0,2,30.07,15.98,,,E,1,55,c055,,779057.6837,9585081.658
Cauaxi_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,11.7,11.9,0.1,2,16.38,11.24,,,S,3,15,c015,Shade-tolerant,779057.4485,9585095.989
Cauaxi_PA,caqui,Diospyros guianensis,Ebenaceae,FALSE,FALSE,,13.7,13.7,0,2,18.02,12.68,,,S,3,15,c015,Shade-tolerant,779058.0174,9585101.259
Cauaxi_PA,araca,Myrcia deflexa,Myrtaceae,FALSE,TRUE,,19.9,,,2,30.11,14.38,,,E,1,15,c015,,779057.9168,9585105.558
Cauaxi_PA,seringueira,Hevea brasiliensis,Euphorbiaceae,FALSE,TRUE,,64.6,,,2,32.29,20.7,,,E,1,65,c065,,779058.5247,9585105.572
Cauaxi_PA,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,TRUE,,35.5,,,2,29.14,14.12,,,S,2,35,c035,,779057.7908,9585111.29
